country,yearQ,year,quarter,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,GDP_per_cap_cur_USD,ln_GDP_per_cap_cur,yearnum,post_08,post_09,post_15,post_16,post_17,ticker.x,fx_volatility.x,ticker.y,fx_volatility.y
Netherlands,2009Q4,2009,4,361.50425,57.025000000000006,1.412275,60.91175,65.58025,127.83775,127.83775,101.5425,39.19175,92.93225,233.6665,138,-3667,735726,-4137,9.72e-4,6.94e-4,4.359,-5.086,5.415,AM,NA,13.508613045787945,NA,26.1136210054783,31.598494208494223,33.634777606177614,Units,1,52514.02711653227,10.868835596064692,2009,YES,YES,NO,NO,NO,13,0.03773482822605175,EUR,0.03773482822605175
Netherlands,2010Q4,2010,4,371.08025,58.75,1.319,75.46725,77.69075,154.12975,154.12975,70.351,38.78325,107.816,216.9505,138,1341,754280,0.796,0.00093000000000000005,1.806,4.995,-5.246,6.934,AM,7.201170883281678,13.53351893084086,-0.22815609313775398,26.2185435655371,22.49457831325302,26.361271485943774,Units,1,50950.034343518055,10.838600712713804,2010,YES,YES,NO,NO,NO,13,0.03475128554880279,EUR,0.03475128554880279
Netherlands,2011Q4,2011,4,392.84499999999997,60.65,1.37755,100.28175,81.24625,183.1345,183.1345,43.661500000000004,41.185500000000005,124.8635,209.7105,138,1550,781970,1057,2.47,2.451,4.984,-4.427,8.535,AM,7.346010209913293,13.569571655620207,6.963189985870238,25.1127084648435,24.20257936507937,30.077896825396813,Units,1,54159.34661261417,10.899685843492229,2011,YES,YES,NO,NO,NO,13,0.024170388401137357,EUR,0.024170388401137357
Netherlands,2012Q4,2012,4,419.8255,64.375,1.30175,120.55825,96.15325,218.6795,218.6795,26.2095,51.262249999999995,123.674,201.14600000000002,138,-1031,788750,-1472,2.818,3.305,5.832,-3.918,10.194,AM,NA,13.57820469283756,NA,23.4867839640074,17.815490196078425,24.584285490196052,Units,0.75,50073.00565593084,10.821237332600225,2012,YES,YES,NO,NO,NO,13,0.020065393237086466,EUR,0.020065393237086466
Netherlands,2013Q4,2013,4,443.89975,67.575,1.329525,112.59700000000001,100.71475,214.4795,214.4795,39.70425,53.39225,136.3235,229.42025,138,-0.127,801569,-0.42,2.556,1.31,7.257,-2.929,9.751,AM,NA,13.59432633591024,NA,22.8201581948998,14.22903100775193,18.533330620155034,Units,0.25,52184.06185049306,10.862532398713867,2013,YES,YES,NO,NO,NO,13,0.014814727928107525,EUR,0.014814727928107525
Netherlands,2014Q4,2014,4,452.7405,67.85,1.30425,117.74825,103.13325,223.327,223.327,37.35725,70.26525,121.79125,229.4135,138,1424,828030,1124,3.2e-4,-1.4000000000000001e-4,7.434,-2.152,8.172,AM,7.261225091971921,13.626804664595095,7.024649030453636,24.2044734289925,14.131210937500002,18.281921875000005,Units,0.05,52830.174232805475,10.874837788142806,2014,YES,YES,NO,NO,NO,13,0.03078750066317783,EUR,0.03078750066317783
Netherlands,2015Q4,2015,4,453.68174999999997,66.5,1.10095,116.20224999999999,106.444,238.52224999999999,238.52224999999999,9.394,77.10925,128.656,215.15949999999998,138,1958,853035,1527,2.1799999999999999e-4,4.5200000000000004e-4,6.891,-2.025,6.293,AM,7.579678823090456,13.65655585728503,7.3310603052186325,26.7353201781239,16.721011673151743,23.99266614785993,Units,0.05,45175.23189337984,10.718304248670936,2015,YES,YES,YES,NO,NO,13,0.024209956822527773,EUR,0.024209956822527773
Netherlands,2016Q4,2016,4,440.11424999999997,62.75,1.1047250000000002,105.9045,99.349,251.7815,251.7815,9.80125,61.11525,117.41625,188.333,138,2192,880758,1720,1.14e-4,7.6e-4,6.024,2.1000000000000002e-5,8.061,AM,7.692569648067906,13.688538179329987,7.450079569807499,26.7104422440338,15.863488372093013,23.590334883720946,Units,0,46007.8529206547,10.736567376567377,2016,YES,YES,YES,YES,NO,13,0.02067592584823465,EUR,0.02067592584823465
Netherlands,2017Q4,2017,4,422.19425,58.099999999999994,1.14755,87.03825,89.376,253.01275,253.01275,9.41375,33.55375,126.214,169.18175,138,2911,923466,2294,1.297,1.27,4.854,1.264,10.82,AM,7.976251943745623,13.735889261484566,7.738052297689316,29.5563497506557,11.090891472868222,14.76677790697675,Units,0,48675.22233502126,10.792925397975655,2017,YES,YES,YES,YES,YES,13,0.04060042185995627,EUR,0.04060042185995627
Netherlands,2018Q4,2018,4,407.52725,53.575,1.175125,76.2485,82.379,246.17374999999998,246.17374999999998,7.97225,25.2915,128.0895,161.3535,138,2597,970536,2003,1.602,1.881,3.839,1.491,10.875,AM,7.862112211662748,13.785603775184525,7.602401335665818,29.1473367415332,16.569101562499988,16.331809375,Units,0,53048.09621043942,10.878954256695819,2018,YES,YES,YES,YES,YES,13,0.02607577069591222,EUR,0.02607577069591222
Netherlands,2019Q4,2019,4,397.77575,49.875,1.11845,74.928,76.85425000000001,237.625,237.625,5.11775,26.613500000000002,128.41975,160.15075,138,1811,1005.337,1515,2.673,2.817,3.39,1.659,10.865,AM,7.501634457883413,6.91307808766794,7.323170717943469,NA,15.383007812499997,15.049324218750007,Units,0,52447.83143919106,10.86757426767306,2019,YES,YES,YES,YES,YES,13,0.010954272994352865,EUR,0.010954272994352865
New Zealand,2004Q4,2004,4,35.105000000000004,23.59202251378349,0.6690008283151455,18.32475,0,22.18425,22.18425,11.93775,0.121,0.86275,12.921,196,4435,107942,3097,2.306,2.653,4.025,4.467,-4.595,AM,8.39728289474368,11.58934932481328,8.038189179973203,52.7144212450724,15.456793893129769,18.886297709923657,Units,6.5,25420.234882944005,10.143300784785099,2004,NO,NO,NO,NO,NO,23,0.068042249103994007,NZD,0.068042249103994007
New Zealand,2005Q4,2005,4,34.156,21.648381666934156,0.6949490900423545,16.58925,0,21.1845,21.1845,12.10275,0.11975,0.74925,12.971499999999999,196,2563,114156,1412,3.038,3.23,3.8,5.106,-7.145,AM,7.848933726364071,11.645321212994457,7.252762418053187,54.9259311328956,12.779846153846155,14.031134999999999,Units,7.25,27751.06547088586,10.231029513784737,2005,NO,NO,NO,NO,NO,23,0.03305563386257221,NZD,0.03305563386257221
New Zealand,2006Q4,2006,4,32.258250000000004,19.49386926488407,0.6444752191725651,14.011,0,18.9125,18.9125,12.36475,0.16925,0.8122499999999999,13.34575,196,2741,120835,1567,3.361,2.628,3.875,4.592,-7.189,AM,7.916078096302786,11.702181257617081,7.356918242356021,58.1724662453543,12.78038461538462,16.52674884615384,Units,7.25,26671.32941771795,10.1913444628673,2006,NO,NO,NO,NO,NO,23,0.06455077544448332,NZD,0.06455077544448332
New Zealand,2007Q4,2007,4,30.1935,16.995804789983474,0.7525991489935113,12.10475,0,16.423499999999997,16.423499999999997,12.42075,0.1555,1.194,13.77,196,3956,128990,3060,2.393,3.171,3.575,3.568,-6.849,AM,8.282988692742602,11.767490160959182,8.026170194946426,56.6680332224905,17.45256704980844,19.614428735632167,Units,8.25,32511.126663932013,10.389337668616612,2007,NO,NO,NO,NO,NO,23,0.06027832829768664,NZD,0.06027832829768664
New Zealand,2008Q4,2008,4,30.8885,16.369263469932505,0.7004250064490031,11.4165,0,15.87675,15.87675,13.81025,0.158,1.0434999999999999,15.012,196,-0.403,130969,-1208,3.925,3.31,4,1.445,-7.752,AM,NA,11.782715932957963,NA,59.453571033881,32.58267175572519,33.70876145038169,Units,5,31290.253724534676,10.35106194543589,2008,YES,NO,NO,NO,NO,23,0.1977940615880047,NZD,0.1977940615880047
New Zealand,2009Q4,2009,4,40.23225,21.115091601159293,0.6627491707980562,19.06825,0,22.93725,22.93725,15.496500000000001,0.14625,1.6525,17.295,196,0.332,132406,-0.867,2.162,2.059,5.825,-1.841,-2.176,AM,-1.1026203100656484,11.793628238678794,NA,55.9907310895043,31.598494208494223,33.634777606177614,Units,2.5,28205.73284358302,10.247280528590759,2009,YES,YES,NO,NO,NO,23,0.20314818455503048,NZD,0.20314818455503048
New Zealand,2010Q4,2010,4,48.48425,24.492329637808012,0.7272126843132415,22.5075,0,26.046,26.046,19.735,0.14075,2.5622499999999997,22.43825,196,2038,136679,1063,2.257,3.924,6.15,-5.4,-2.289,AM,7.61972421378267,11.825390389843085,6.968850378341948,50.9634588919916,22.49457831325302,26.361271485943774,Units,3,33700.12603924599,10.425256856370432,2010,YES,YES,NO,NO,NO,23,0.0503952713310652,NZD,0.0503952713310652
New Zealand,2011Q4,2011,4,67.085,32.33235686781429,0.7828000661108367,29.7045,0,33.786249999999995,33.786249999999995,29.5915,0.18275,3.5245,33.299,196,1904,142191,1313,4.084,1.942,5.975,-4.91,-2.794,AM,7.55171221535131,11.864926503209068,7.180069874302796,45.4185213707273,24.20257936507937,30.077896825396813,Units,2.5,38437.543157275,10.556789947339137,2011,YES,YES,NO,NO,NO,23,0.05384667009627781,NZD,0.05384667009627781
New Zealand,2012Q4,2012,4,74.8615,34.80537605722646,0.8136761330547446,31.456249999999997,0,36.33025,36.33025,33.351,0.1845,4.99625,38.5315,196,2528,148582,1915,1.034,9.519999999999999e-4,6.4,-2.202,-3.932,AM,7.8351837552667485,11.90889227337708,7.557472901614746,48.9502106552103,17.815490196078425,24.584285490196052,Units,2.5,39982.75430137828,10.596203497661895,2012,YES,YES,NO,NO,NO,23,0.03244585339598228,NZD,0.03244585339598228
New Zealand,2013Q4,2013,4,76.02675,34.30185778332691,0.8156259176860812,10.95925,17.1335,32.32825,32.32825,36.61275,0.16149999999999998,6.92425,43.6985,196,2203,154520,1161,1.128,1.572,5.75,-1.297,-3.173,AM,7.697575346802343,11.948078816780217,7.057036981697891,50.3083385632842,14.22903100775193,18.533330620155034,Units,2.5,42962.988214980294,10.668094284840517,2013,YES,YES,NO,NO,NO,23,0.03310481003851878,NZD,0.03310481003851878
New Zealand,2014Q4,2014,4,79.17575,33.36355256974469,0.8259006055347098,13.07325,18.096,34.48475,34.48475,36.224,0.7585,7.70925,44.691,196,3170,162368,1463,1.22,7.22e-4,5.35,-4.4e-4,-3.131,AM,8.061486866871327,11.997620642958953,7.288244401020124,50.319982483872,14.131210937500002,18.281921875000005,Units,3.5,44553.28221083853,10.7044411049514,2014,YES,YES,NO,NO,NO,23,0.04933781211298966,NZD,0.04933781211298966
New Zealand,2015Q4,2015,4,81.4355,33.04651655656849,0.6883504035244069,13.79625,16.77975,34.319500000000005,34.319500000000005,37.8715,0.94825,8.2965,47.116,196,4078,170749,2124,3.08e-4,1.02e-4,5.325,3.17e-4,-2.829,AM,8.3133619511344,12.047949920900514,7.66105638236183,51.5551333809791,16.721011673151743,23.99266614785993,Units,2.5,38615.995184909334,10.561421852648726,2015,YES,YES,YES,NO,NO,23,0.09485193091555115,NZD,0.09485193091555115
New Zealand,2016Q4,2016,4,83.32875,32.0708872238624,0.7053045740211187,14.2515,17.76975,35.4365,35.4365,37.67425,1.0025,9.215250000000001,47.89225,196,4167,179705,2147,6.39e-4,1.331,5.1,1.024,-2.033,AM,8.334951631422454,12.099071896535929,7.671826797878781,51.8927293747016,15.863488372093013,23.590334883720946,Units,1.75,40105.613386713485,10.599271588203788,2016,YES,YES,YES,YES,NO,23,0.0524956380684133,NZD,0.0524956380684133
New Zealand,2017Q4,2017,4,84.71075,30.553474656506303,0.7158887561818057,13.193999999999999,22.439,39.4555,39.4555,33.9585,1.41425,9.882249999999999,45.255250000000004,196,3774,190000,2045,1.854,1.616,4.725,1.288,-2.717,AM,8.235890725928495,12.154779351142624,7.623153068476902,52.8147733894267,11.090891472868222,14.76677790697675,Units,1.75,42849.426324701,10.665447535947997,2017,YES,YES,YES,YES,YES,23,0.03373547047875468,NZD,0.03373547047875468
New Zealand,2018Q4,2018,4,87.01125,29.617954531550343,0.681825644003125,15.681999999999999,23.616500000000002,43.613749999999996,43.613749999999996,30.9585,1.716,10.722999999999999,43.3975,196,3166,200790,1562,1.596,1.889,4.275,1.429,-3.844,AM,8.060224240440958,12.210014864762798,7.3537223303996315,53.3058315862628,16.569101562499988,16.331809375,Units,1.75,42949.93058495124,10.667790311228353,2018,YES,YES,YES,YES,YES,23,0.05691032770761207,NZD,0.05691032770761207
New Zealand,2019Q4,2019,4,84.77075,27.74602792889867,0.6622763325261511,15.106,27.076999999999998,45.612,45.612,25.47275,2.3435,11.34225,39.15875,196,2180,208744,0.731,1.62,1.854,4.05,-1.619,-2.969,AM,7.687080155783135,12.248863899785057,-0.3133418192323586,54.1721261482086,15.383007812499997,15.049324218750007,Units,1,42084.35337480878,10.647431296785063,2019,YES,YES,YES,YES,YES,23,0.04229026771559958,NZD,0.04229026771559958
Portugal,2004Q4,2004,4,98.194,65.425,1.260225,30.42275,8.202,39.017250000000004,39.017250000000004,11.17675,38.1245,9.87575,59.17675,182,1789,237592,1545,2.51,2.568,6.623,-6.11,-7.957,AM,7.489412083508719,12.378310195870109,7.3427791893318455,20.6774731892499,15.456793893129769,18.886297709923657,Units,2,18031.000421576784,9.799847801157034,2004,NO,NO,NO,NO,NO,13,0.026680001255230002,EUR,0.026680001255230002
Portugal,2005Q4,2005,4,108.89675,69.75,1.222375,31.76275,8.75425,40.95075,40.95075,13.497499999999999,42.89,11.558250000000001,67.94575,182,0.782,246907,0.596,2.13,2.54,7.582,-6.221,-9.585,AM,-0.24590053843682594,12.416767026490708,-0.5175146119167874,20.1100368052836,12.779846153846155,14.031134999999999,Units,2.25,18773.125361635433,9.840181624064567,2005,NO,NO,NO,NO,NO,13,0.03232658148858375,EUR,0.03232658148858375
Portugal,2006Q4,2006,4,119.353,73.2,1.266175,34.138999999999996,9.26625,43.866,43.866,26.6655,36.68575,12.13525,75.4865,182,1625,258513,1442,3.046,2.523,7.647,-4.233,-10.259,AM,7.393263094763838,12.462701261801511,7.273786317844895,20.7902877157241,12.78038461538462,16.52674884615384,Units,3.5,19822.846028733555,9.894590391356083,2006,NO,NO,NO,NO,NO,13,0.024366558892347363,EUR,0.024366558892347363
Portugal,2007Q4,2007,4,123.94500000000001,72,1.393075,34.51525,9.23,44.24225,44.24225,32.71425,32.00175,14.98675,79.70275,182,2507,272112,2305,2.422,2.742,7.964,-3.045,-9.62,AM,7.826842098158293,12.513969025232194,7.742835955430749,22.4176456909599,17.45256704980844,19.614428735632167,Units,4,22782.09462246289,10.033730182838243,2007,NO,NO,NO,NO,NO,13,0.027701325738149183,EUR,0.027701325738149183
Portugal,2008Q4,2008,4,131.03,73.45,1.4949,35.33925,9.7345,45.597,45.597,35.24625,34.674,15.5125,85.43325,182,0.319,278290,0.175,2.652,8.42e-4,7.552,-3.761,-11.833,AM,-1.1425641761972924,12.536419014421396,-1.742969305058623,22.7570667450303,32.58267175572519,33.70876145038169,Units,2.5,24847.545135091,10.120514239324704,2008,YES,NO,NO,NO,NO,13,0.05065910858348632,EUR,0.05065910858348632
Portugal,2009Q4,2009,4,147.50375,83.72500000000001,1.412275,35.682500000000005,14.37425,50.59675,50.59675,43.046,36.383,17.47775,96.90675,182,-3122,271657,-3214,-9.03e-4,-1.4099999999999998e-4,9.432,-9.807,-10.293,AM,NA,12.51229552009972,NA,21.6440190711927,31.598494208494223,33.634777606177614,Units,1,23059.797445729448,10.0458460099913,2009,YES,YES,NO,NO,NO,13,0.03773482822605175,EUR,0.03773482822605175
Portugal,2010Q4,2010,4,170.5345,95.55000000000001,1.319,34.372,26.52825,62.1945,62.1945,46.34175,29.877499999999998,32.12025,108.34,182,1738,279598,1691,1.391,2.444,10.77,-11.191,-10.256,AM,7.460490305825338,12.541108136240386,7.43307534889858,21.2566238508835,22.49457831325302,26.361271485943774,Units,1,22498.690858655656,10.021212402440005,2010,YES,YES,NO,NO,NO,13,0.03475128554880279,EUR,0.03475128554880279
Portugal,2011Q4,2011,4,198.05725,111.3,1.37755,36.57425,36.29425,74.85325,74.85325,39.8475,23.102249999999998,60.25425,123.204,182,-1696,280597,-1552,3.554,3.498,12.677,-7.386,-5.977,AM,NA,12.54467475521772,NA,22.9585429361237,24.20257936507937,30.077896825396813,Units,1,23186.913128327826,10.051343309199964,2011,YES,YES,NO,NO,NO,13,0.024170388401137357,EUR,0.024170388401137357
Portugal,2012Q4,2012,4,213.18075,124.475,1.30175,36.200500000000005,40.457,78.735,78.735,21.35875,18.4845,94.6025,134.446,182,-4057,274377,-3667,2.776,2.09,15.526,-5.662,-1.612,AM,NA,12.522258352078856,NA,21.2521167903796,17.815490196078425,24.584285490196052,Units,0.75,20564.889861796943,9.931340525036127,2012,YES,YES,NO,NO,NO,13,0.020065393237086466,EUR,0.020065393237086466
Portugal,2013Q4,2013,4,223.32600000000002,132.225,1.329525,36.3765,39.7545,78.098,78.098,22.958750000000002,17.0645,105.2045,145.228,182,-0.923,276614,-0.378,4.4e-4,1.71e-4,16.183,-4.836,1.635,AM,NA,12.530378311537849,NA,25.898865599625,14.22903100775193,18.533330620155034,Units,0.25,21647.041811886884,9.982624087230622,2013,YES,YES,NO,NO,NO,13,0.014814727928107525,EUR,0.014814727928107525
Portugal,2014Q4,2014,4,231.0665,134.075,1.30425,37.46425,37.45025,76.66550000000001,76.66550000000001,30.331249999999997,15.141,108.9295,154.401,182,0.792,283966,1337,-1.6e-4,-2.7e-4,13.894,-7.12,1.57e-4,AM,-0.23319388716771114,12.556609791666675,7.198183577101943,25.2363972109435,14.131210937500002,18.281921875000005,Units,0.05,22074.300763421557,10.00216934947429,2014,YES,YES,NO,NO,NO,13,0.03078750066317783,EUR,0.03078750066317783
Portugal,2015Q4,2015,4,233.95925,131.925,1.10095,32.0715,39.051,78.263,78.263,30.667749999999998,20.4225,104.606,155.69625,182,1792,292064,2215,5.08e-4,2.9099999999999997e-4,12.444,-4.303,2.3e-4,AM,7.491087593534876,12.584728235316604,7.703007682479236,25.2793192746128,16.721011673151743,23.99266614785993,Units,0.05,19242.36647109806,9.86486971411445,2015,YES,YES,YES,NO,NO,13,0.024209956822527773,EUR,0.024209956822527773
Portugal,2016Q4,2016,4,243.877,132.55,1.1047250000000002,42.647,39.35275,99.16425,99.16425,23.02775,22.47275,99.2125,144.71275,182,2019,301047,2342,6.360000000000001e-4,8.810000000000001e-4,11.066,-1.97,1.172,AM,7.610357618312838,12.615021677720868,7.758760544157663,24.0896978304274,15.863488372093013,23.590334883720946,Units,0,19978.401214968002,9.902407029729961,2016,YES,YES,YES,YES,NO,13,0.02067592584823465,EUR,0.02067592584823465
Portugal,2017Q4,2017,4,250.43075,130.425,1.14755,50.2255,42.2,116.392,116.392,25.12525,19.8325,89.0805,134.0385,182,3506,317471,3760,1.556,1.618,8.867,-2.96,1.302,AM,8.16223106548118,12.668141754560583,8.23217423638394,24.0191056582023,11.090891472868222,14.76677790697675,Units,0,21490.429863103967,9.975362992372935,2017,YES,YES,YES,YES,YES,13,0.04060042185995627,EUR,0.04060042185995627
Portugal,2018Q4,2018,4,250.96625,124.9,1.175125,50.24525,43.39375,122.245,122.245,26.10375,21.69875,80.91875,128.7215,182,2637,333783,2802,1.168,6.35e-4,6.994,-4.46e-4,3.89e-4,AM,7.877397186353287,12.718246360213142,7.938088726896952,24.1896884843348,16.569101562499988,16.331809375,Units,0,23461.57186281153,10.063119121787818,2018,YES,YES,YES,YES,YES,13,0.02607577069591222,EUR,0.02607577069591222
Portugal,2019Q4,2019,4,252.1395,120.525,1.11845,46.0555,41.7905,120.40925,120.40925,31.164250000000003,23.3755,77.19024999999999,131.73,182,2157,346926,2197,3e-4,3.6899999999999997e-4,6.463,1.9e-4,-8.5e-5,AM,7.676473646389156,12.756866779702449,7.69484807238461,NA,15.383007812499997,15.049324218750007,Units,0,23145.040817282777,10.049535817010273,2019,YES,YES,YES,YES,YES,13,0.010954272994352865,EUR,0.010954272994352865
Slovenia,2004Q4,2004,4,7.27375,27.099999999999998,1.260225,2.05175,2.9965,5.16,5.16,0.46225,1.27525,0.3765,2.11375,961,4359,44573,4286,3.589,3.134,6.325,-1.941,-2.692,AM,8.3799979522383925,10.70488357352507,8.363109176033522,14.1868131245054,15.456793893129769,18.886297709923657,Units,2,17233.138561127915,9.754589469702331,2004,NO,NO,NO,NO,NO,13,0.026680001255230002,EUR,0.026680001255230002
Slovenia,2005Q4,2005,4,7.6025,26.65,1.222375,2.221,3.308,5.624499999999999,5.624499999999999,0.46425,1.1475,0.3665,1.978,961,3798,47707,3738,2.455,2.224,6.533,-1.324,-1.8,AM,8.242229891372231,10.772833416633738,8.226305988015508,15.6093232454954,12.779846153846155,14.031134999999999,Units,2.25,18098.908730500043,9.80360692430374,2005,NO,NO,NO,NO,NO,13,0.03232658148858375,EUR,0.03232658148858375
Slovenia,2006Q4,2006,4,8.01575,26.324999999999996,1.266175,2.4375,3.332,5.85225,5.85225,0.54525,1.34725,0.27125,2.16375,961,5746,51975,5442,2.462,2.779,5.975,-1.231,-1.836,AM,8.656259239539235,10.858518112726214,8.601901919343192,16.6937095135384,12.78038461538462,16.52674884615384,Units,3.5,19672.96549290184,9.887000662241373,2006,NO,NO,NO,NO,NO,13,0.024366558892347363,EUR,0.024366558892347363
Slovenia,2007Q4,2007,4,8.30075,24.650000000000002,1.393075,2.56475,2.641,5.30175,5.30175,0.32599999999999996,2.454,0.219,2.99875,961,6980,57097,6607,3.664,5.691,4.842,-4.9000000000000005e-5,-4.138,AM,8.850804195756417,10.952506854859305,8.795884972029885,15.950987199788,17.45256704980844,19.614428735632167,Units,4,23787.646692313552,10.076921678366832,2007,NO,NO,NO,NO,NO,13,0.027701325738149183,EUR,0.027701325738149183
Slovenia,2008Q4,2008,4,8.318999999999999,22.500000000000004,1.4949,2.26075,2.32475,4.69175,4.69175,1.21725,2.201,0.20875,3.62725,961,3510,60251,3515,5.651,2.103,4.4,-1.394,-5.319,AM,8.163371316459912,11.006274448725538,8.164794804244766,14.918047538154,32.58267175572519,33.70876145038169,Units,2.5,27483.33695245808,10.221335171003972,2008,YES,NO,NO,NO,NO,13,0.05065910858348632,EUR,0.05065910858348632
Slovenia,2009Q4,2009,4,11.39725,30.9,1.412275,2.2199999999999998,3.7135,6.096,6.096,2.2952500000000002,2.72225,0.28350000000000003,5.30075,961,-7549,56127,-8554,8.43e-4,1.798,5.9,-5.813,-1.061,AM,NA,10.935372259153528,NA,12.2155185512405,31.598494208494223,33.634777606177614,Units,1,24694.230555783462,10.114324914594327,2009,YES,YES,NO,NO,NO,13,0.03773482822605175,EUR,0.03773482822605175
Slovenia,2010Q4,2010,4,13.68525,37.74999999999999,1.319,2.15575,3.645,5.985,5.985,3.43225,3.9095,0.35825,7.7002500000000005,961,1344,57544,0.62,1.797,1.884,7.3,-5.6,-7.5e-4,AM,7.203405521083095,10.960305151547193,-0.4780358009429998,10.9940284886087,22.49457831325302,26.361271485943774,Units,1,23509.543394149317,10.065161719573895,2010,YES,YES,NO,NO,NO,13,0.03475128554880279,EUR,0.03475128554880279
Slovenia,2011Q4,2011,4,16.6235,44.925,1.37755,2.36675,4.1345,6.6682500000000005,6.6682500000000005,4.349,5.192,0.4145,9.9555,961,0.861,59252,0.703,1.799,1.986,8.208,-6.629,-8.139999999999999e-4,AM,-0.14966077455440627,10.989554813701943,-0.3523983871714722,10.6804687785515,24.20257936507937,30.077896825396813,Units,1,25095.132628207117,10.130429187120182,2011,YES,YES,NO,NO,NO,13,0.024170388401137357,EUR,0.024170388401137357
Slovenia,2012Q4,2012,4,17.94875,49,1.30175,2.6575,5.4777499999999995,8.36625,8.36625,4.43175,4.1427499999999995,1.0082499999999999,9.5825,961,-2639,58795,-2891,2.596,2.658,8.9,-3.995,1.321,AM,NA,10.981812096257515,NA,9.37882782499072,17.815490196078425,24.584285490196052,Units,0.75,22643.10025150069,10.027610459845858,2012,YES,YES,NO,NO,NO,13,0.020065393237086466,EUR,0.020065393237086466
Slovenia,2013Q4,2013,4,22.25875,61.575,1.329525,2.4395000000000002,6,8.7225,8.7225,8.203,3.65525,1.67775,13.536249999999999,961,-1029,59211,-1189,1.772,6.52e-4,10.15,-14.579,3.302,AM,NA,10.988862614422217,NA,7.93494556571676,14.22903100775193,18.533330620155034,Units,0.25,23496.602305967263,10.064611106954363,2013,YES,YES,NO,NO,NO,13,0.014814727928107525,EUR,0.014814727928107525
Slovenia,2014Q4,2014,4,29.039,77.95,1.30425,1.84175,7.2625,9.3895,9.3895,13.7275,3.40925,2.51275,19.6495,961,2768,61976,2655,2.04e-4,1.3000000000000002e-4,9.742,-5.507,5.113,AM,7.92588031673756,11.034502492311738,7.884199933676039,8.75868543897798,14.131210937500002,18.281921875000005,Units,0.05,24214.92207172734,10.094724336650335,2014,YES,YES,NO,NO,NO,13,0.03078750066317783,EUR,0.03078750066317783
Slovenia,2015Q4,2015,4,31.451,82.125,1.10095,0.81725,5.9945,8.211500000000001,8.211500000000001,15.95675,3.73325,3.54975,23.2395,961,2210,64005,2121,-5.24e-4,-4.6800000000000005e-4,8.983,-2.847,3.815,AM,7.700747794511798,11.06671648429021,7.659642954564682,9.66174657858972,16.721011673151743,23.99266614785993,Units,0.05,20881.766768694673,9.946631653775837,2015,YES,YES,YES,NO,NO,13,0.024209956822527773,EUR,0.024209956822527773
Slovenia,2016Q4,2016,4,32.319,81.27499999999999,1.1047250000000002,1.7715,4.83075,9.91975,9.91975,14.048,3.133,5.218,22.3995,961,3122,66687,3056,-5.1e-5,5.1e-4,8.008,-1.935,4.812,AM,8.046229101075378,11.107765310359019,8.024862150286411,10.8116345445493,15.863488372093013,23.590334883720946,Units,0,21622.580683575976,9.981493449637503,2016,YES,YES,YES,YES,NO,13,0.02067592584823465,EUR,0.02067592584823465
Slovenia,2017Q4,2017,4,32.8485,78.52499999999999,1.14755,1.219,5.3445,11.62525,11.62525,13.31125,2.17775,5.734249999999999,21.2235,961,4833,71226,4747,1.432,1.762,6.558,-1.4e-5,6.256,AM,8.483222671845084,11.173613199281588,8.465268118551318,11.1080352663704,11.090891472868222,14.76677790697675,Units,0,23500.752230870352,10.064787709444218,2017,YES,YES,YES,YES,YES,13,0.04060042185995627,EUR,0.04060042185995627
Slovenia,2018Q4,2018,4,32.435500000000005,72.575,1.175125,0.442,5.23875,11.943999999999999,11.943999999999999,12.404250000000001,2.04825,6.03825,20.49125,961,4118,75967,4069,1.736,1.438,5.125,7.73e-4,6.084,AM,8.323122887587735,11.238054314445465,8.31115254800169,12.0123241417901,16.569101562499988,16.331809375,Units,0,26054.542104978438,10.167947393018036,2018,YES,YES,YES,YES,YES,13,0.02607577069591222,EUR,0.02607577069591222
Slovenia,2019Q4,2019,4,31.8755,67.5,1.11845,1.57725,4.275,12.6175,12.6175,11.222249999999999,2.59525,5.4405,19.25775,961,2443,79179,2394,1.628,1.841,4.6,5.33e-4,6.563,AM,7.8009820712577405,11.279466391128487,7.780720886117918,NA,15.383007812499997,15.049324218750007,Units,0,25739.247814324583,10.155772258280422,2019,YES,YES,YES,YES,YES,13,0.010954272994352865,EUR,0.010954272994352865
Spain,2004Q4,2004,4,388.92275,46.5,1.260225,60.73525,138.0705,218.30849999999998,218.30849999999998,92.85475,63.03375,14.726,170.61425,184,3118,1208.26,1523,3.039,3.227,10.965,-9.5e-5,-5.482,AM,8.044947049617722,7.0969365871238015,7.328437352895162,40.8784010523631,15.456793893129769,18.886297709923657,Units,2,24861.28279644129,10.121066964555682,2004,NO,NO,NO,NO,NO,13,0.026680001255230002,EUR,0.026680001255230002
