country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Bulgaria,2011,4.423609015595761,11.535499999999999,14.545704374374608,0.7043328534176118,1.9665,4.190250000000001,6.157,6.157,0.39575,1.26375,3.718,5.3782499999999995,0.0666598497806202,0.0205684043528916,0.004905059368880295,83.739,80.682,57.366,11428.407,11011.251,7.8291,21.476,21.806,3.386,2.039,11.35,24.435,30.286,25.923,32.13,-1.488,-1.844,1.9e-4,3.3e-4,4.427704818795309,4.390515502069788,2.0578475608675775,15.343247388544,24.20257936507937,30.077896825396813,0.22,Europe,51.65877,60.18958,55.92417,70.61611,52.11267,61.50235,0.04726925460694225,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2012,8.0644337755690731,13.19975,16.307153522721055,0.6654326829147534,2.04475,5.10225,7.14675,7.14675,0.77925,1.22475,4.04925,6.05325,0.0736324490019341,0.02437689304090793,0.009478889172718314,84.041,82.209,54.012,11536.811,11285.389,7.414598,22.002,21.151,2.391,2.763,12.379,26.516,32.254,26.874,32.69,-3.59e-4,-4.3599999999999997e-4,-4.6e-4,-8.51e-4,4.431304775001674,4.40926478511974,2.003450759690031,14.4964300700258,17.815490196078425,24.584285490196052,0.03,Europe,51.18483,60.66351,58.76777,69.66824,52.11267,61.50235,0.03922022574549083,NA,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2013,9.7777230881396431,13.466,16.41613300129799,0.6796758655638272,1.21875,5.81275,7.03125,7.03125,0.8515,1.07675,4.50675,6.435,0.07855320499517816,0.023538495342960732,0.010394413994311454,84.308,81.919,55.593,11635.669,11305.969,7.672585,21.092,22.37,3.8500000000000003e-4,-8.51e-4,13.038,27.735,33.856,29.175,35.615,-1.441,-1.759,7.109999999999999e-4,1.28,4.4344767596748005,4.405730954185441,2.0376535859775955,14.9278463069496,14.22903100775193,18.533330620155034,0.02,Europe,48.81517,59.71564,53.08057,68.24644,52.11267,58.21596,0.02908779664473989,18334.7273981463,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2014,7.7645890180373121,18.13675,21.928945811183347,0.6671015968174696,1.7685,7.6995,9.46775,9.46775,1.7625,1.6135000000000002,5.29225,8.66875,0.10337538905517726,0.04025901236629024,0.021017923369545773,85.906,83.857,56.884,11927.692,11643.279,7.898086,21.582,22.82,-1.601,-1.951,11.524,28.129,33.544,31.202,37.209,-3.073,-3.665,7.05e-4,1.239,4.45325367521214,4.429112967193819,2.0666204516377906,15.6130556912446,14.131210937500002,18.281921875000005,0.02,Europe,50.48077,57.69231,49.52381,70.67308,56.73077,59.60591,0.06030464395241975,18576.1288783467,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2015,4.8867531262413264,23.88225,27.33268283507274,0.5633997380084762,2.88125,9.33725,12.2185,12.2185,5.771,0.83975,5.05275,11.66375,0.13056485285392858,0.07400120895973492,0.06460098731711686,89.333,89.333,50.63,12487.489,12487.489,7.077437,21.056,21.176,-1.067,-8.96e-4,9.233,30.951,34.647,33.437,37.429,-2.485,-2.782,6.1e-5,1.21e-4,4.492370960492502,4.492370960492502,1.956911836516048,15.2579693397169,16.721011673151743,23.99266614785993,0.01,Europe,49.51923,61.05769,46.66667,70.67308,54.32692,61.08374,0.046268159013100336,20783.3184889051,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.375
Bulgaria,2016,3.7590345453196687,26.97,29.108620143683932,0.5648309645796088,3.31025,10.6655,13.9755,13.9755,7.09,0.87775,5.02625,12.994250000000001,0.13664924494174063,0.08378990871997644,0.07455937407983847,92.738,95.092,53.78,13058.243,13389.734,7.572693,19.014,22.203,-1.323,-5.02e-4,7.666,32.671,34.357,31.203,32.813,1.468,1.544,1.716,3.191,4.529778313063315,4.554844844036026,2.0245487505538606,16.6366354346642,15.863488372093013,23.590334883720946,0,Europe,50.96154,64.90385,49.04762,73.55769,52.40385,59.1133,0.05252298243959622,23691.2085959197,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,0,EM,0.625
Bulgaria,2017,1.4392740844053709,26.66225,26.859757403742357,0.5867419917151432,3.612,10.93875,14.551,14.551,5.9335,0.7312500000000001,5.44675,12.1115,0.11838272666849121,0.06514397701059546,0.05799644211596356,95.99,102.308,59.072,13615.495,14511.689,8.378947,19.89,23.379,1.188,1.796,6.23,33.733,32.972,32.888,32.146,8.46e-4,8.259999999999999e-4,2.061,3.489,4.564244019375446,4.627987871268537,2.125722250273992,16.86693626951,11.090891472868222,14.76677790697675,0,Europe,50.96154,63.46154,59.52381,72.59615,51.92308,58.62069,0.07956663489289582,26692.714576292597,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.375
Bulgaria,2018,0.91425444894590147,24.6815,23.15322610728309,0.600820667264384,3.35325,10.3275,13.6805,13.6805,5.0555,0.687,5.258,11.000499999999999,0.10028260175942386,0.05234969688682256,0.04608687725055837,98.95,109.695,66.265,14135.664,15670.598,9.466393,21.266,22.646,2.631,2.31,5.2,37.865,34.519,37.73,34.396,1.35e-4,1.23e-4,9.14e-4,1.38,4.594614672048575,4.697703787391024,2.247747947630489,16.2262563144143,16.569101562499988,16.331809375,0,Europe,50.96154,62.98077,60.47619,72.59615,53.36538,59.1133,0.05084886867014736,27044.8948646649,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,2.375
Bulgaria,2019,-9.8588529597015806E-2,23.80075,20.590476905981298,0.5718492631018495,3.0115,10.166,13.1775,13.1775,4.495,0.98125,5.147,10.623,0.08951790273786751,0.04614726676722649,0.037878468681795584,102.287,118.669,67.931,14714.344,17071.007,9.772151,19.49,23.532,2.457,3.1,4.2,42.014,35.405,43.163,36.372,-1.149,-9.68e-4,2.745,4.042,4.627782587658735,4.776338104911956,2.2795366055888384,NA,15.383007812499997,15.049324218750007,0,Europe,NA,NA,NA,NA,NA,NA,0.0212151631433578,25919.566298615897,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.625
Chile,2004,-2.5243314704835451,10614.40725,18.695185463682844,0.0016523192306985663,3435.00425,361.725,7715.12925,7715.12925,1770.36925,393.50925,735.399,2899.278,47.93668163280854,35.7775814346121,29.27129689176548,93.170111,60.481408,99.226,5815087.86,3774866.168,6.193085,19.696,21.766,1.053,2.444,10.017,13.809474,22.833,12.571042,20.785,1.238432,2.048,3.016,3.04,4.534426972832237,4.1023360120235735,1.8234333470353177,26.7504864681207,15.456793893129769,18.886297709923657,2.25,South America,89.7561,84.72906,70.87379,88.66995,88.51675,88.94231,25.51700855676171,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,2.25
Chile,2005,-0.89649177178547035,9377.7545,14.341926510190778,0.0018127518186361754,3833.97275,386.2,6894.82275,6894.82275,1363.72325,429.60325,689.605,2482.9317499999997,36.062127996506796,26.04629377449765,19.80673145498753,98.519535,68.851504,123,6087657.299,4254428.965,7.600350000000001,21.815,22.971,3.053,3.671,9.3,16.991774,24.679,13.864132999999999,20.136,3.127641,4.543,2.104,1.711,4.5902548533873615,4.231952069525762,2.0281942988634745,32.8380008890582,12.779846153846155,14.031134999999999,4.5,South America,91.21951,85.29412,74.27184,89.21568,88.99522,89.42308,24.91207138805161,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,4.25
Chile,2006,-3.7113438340172582,7989.287249999999,10.381967750164227,0.0018628157323227201,3873.4545,343.15,5739.6295,5739.6295,1277.78825,378.23675000000003,593.6324999999999,2249.65775,27.394652965502825,20.165836415426668,15.559951584700904,104.742465,82.120323,154.864,6407093.815,5023297.984,9.473004999999999,20.798,25.413,3.402,2.607,7.95,21.405327,26.066,15.279603999999999,18.606,6.125723,7.459,7.111,4.592,4.651504623040708,4.408185525411385,2.248446174709156,40.8653606500174,12.78038461538462,16.52674884615384,5.25,South America,91.21951,82.43903,64.7343,92.15686,89.47369,86.05769,11.809705501317268,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,5.25
Chile,2007,3.1643272883172577,7531.725,8.598415487298041,0.0019302369717321848,3741.736,590.3,5515.036,5515.036,1050.20325,379.89700000000005,586.5889999999999,2016.689,22.2386068091309,15.770124772530519,11.58089182140697,109.886944,90.68414299999999,173.569,6652584.441,5490041.832,10.507911,20.817,25.152,4.413,7.861,7.008,24.578811,27.104,17.406735,19.195,7.172076,7.909,7.498,4.32,4.699452055444328,4.507382512729755,2.352128402050082,39.9940523171628,17.45256704980844,19.614428735632167,6,South America,90.7767,87.37864,58.9372,92.23301,88.03828,85.09615,12.575378675032034,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,4.25
Chile,2008,13.322329742022438,7120.9535,7.602421709717204,0.001899899227733929,3343.7735000000002,1370.45,5579.1985,5579.1985,767.758,226.81,547.18725,1541.755,16.441307468674975,10.606093890731751,8.187387321289673,113.80610300000001,93.77326,179.484,6815653.351,5615920.556,10.748978999999999,26.823,24.547,8.723,7.088,7.75,24.144095,25.747,20.454687999999997,21.813,3.689407,3.934,-6.965,-3.881,4.734496149428227,4.540879740743818,2.374810773318909,29.1220443993716,32.58267175572519,33.70876145038169,8.25,South America,90.7767,84.46602,58.65385,92.71844,88.46154,80.28846,72.74323716121565,NA,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2009,2.4804124093016262,8029.058999999999,8.543754630602457,0.0018534751390338292,4021.30575,1652.4,6600.15575,6600.15575,601.48575,242.14425,585.27325,1428.9032499999998,14.799922264592384,8.73793129106402,6.229912587335812,111.998714,96.548024,172.526,6634571.223,5719304.424,10.220085,21.198,22.679,1.498,-1.507,11.053,19.916743,20.629,24.011251,24.87,-4.094507999999999,-4.241,3.313,1.92,4.7184873890863175,4.570040542585339,2.3243549017664122,28.0864075950764,31.598494208494223,33.634777606177614,0.5,South America,89.47369,85.16747,66.82465,92.3445,88.15166,79.14692,36.06784536594879,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2010,-3.8613971838722372,10618.551,10.065158250590404,0.0019843377613346512,5781.492749999999,2186.325,8942.267749999999,8942.267749999999,849.4405,275.88025,550.9625,1676.28325,15.047591817259889,10.10173388625864,7.625223193663213,118.52156600000001,111.398772,218.322,6945737.978,6528319.749,12.794376,23.16,24.855,1.408,2.941,8.305,25.608040000000003,22.988,26.009854999999998,23.348,-401.814,-3.61e-4,3.151,1.443,4.775094935577912,4.713116304093108,2.549005699372093,27.2231152172512,22.49457831325302,26.361271485943774,3.25,South America,90.47619,86.60287,68.24644,91.38756,88.15166,82.93839,19.479355807383833,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2011,5.7386080698018134,14414.993999999999,12.072552986443307,0.0020139533522147,8651.07425,2314.8,12008.29925,12008.29925,1531.4475,352.37825,522.8689999999999,2406.69475,19.73782846360177,15.449665774529963,12.559734904483324,125.773904,121.933107,252.101,7289483.297,7066882.053,14.611034,24.631,23.198,3.335,4.388,7.3,29.538700000000002,24.225,27.805329,22.804,1.733371,1.422,-6.912,-2.742,4.83448588236605,4.8034725910813565,2.6817769967011333,27.1741111372227,24.20257936507937,30.077896825396813,5.25,South America,90.04739,85.30806,62.08531,91.46919,88.73239,82.6291,19.87948684997303,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2012,8.827338397116069,16998.201500000003,13.399448390132491,0.002054638921259064,10394.823,2967.725,14478.498,14478.498,1751.54875,300.98775,467.1675,2519.7035,19.39622469949711,15.800057093193447,13.483107487497353,132.479663,129.906904,267.028,7594790.679,7447299.613,15.308174999999999,26.36,21.937,2.999,1.457,6.595,30.89291,23.781,30.008083,23.1,884.827,6.810000000000001e-4,-11.822,-4.427,4.886429146853521,4.866818070840046,2.7283869994291283,30.360631476845,17.815490196078425,24.584285490196052,5,South America,90.99526,86.25592,57.8199,92.41706,88.73239,83.09859,11.507571935010791,NA,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2013,7.1440195901533921,18875.745750000002,14.02742669373916,0.0019995907053582973,11010.5615,3076.05,15263.5615,15263.5615,2690.94175,382.46025,538.782,3612.18425,26.199719675848243,22.29185038143925,19.517808238612552,137.841185,137.871103,278.353,7826592.783,7828291.522,15.804806000000001,25.691,20.902,1.789,3.058,6.082,31.140708,22.587,31.788186000000003,23.056,-647.478,-4.7e-4,-13.301,-4.778,4.9261021891066905,4.926319212441664,2.760314070995601,28.6788278134212,14.22903100775193,18.533330620155034,4.5,South America,90.52132,86.72986,59.71564,91.94313,87.79343,84.50704,19.890120912622283,41083.736988759,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2014,2.0694785637914439,22956.33225,15.85134794944349,0.0017352789945005648,13927.37075,4152.4000000000005,19096.545749999997,19096.545749999997,2709.5705,428.70375,721.5125,3859.7865,25.979208335678717,21.12289903994583,18.237406789134358,140.277754,148.572137,260.483,7886258.942,8352559.936,14.644044,23.258,21.233,4.714,4.699,6.495,33.076346,22.263,35.290749000000005,23.753,-2.214403,-1.49,-5.308,-2.038,4.9436244143083306,5.001070611337967,2.684033699897016,28.8902043158093,14.131210937500002,18.281921875000005,3,South America,90.86539,84.61539,60,91.82692,87.98077,80.78818,41.60111496882366,40437.8516516687,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2015,0.53489312479923723,28899.552,18.537775821104308,0.0015009759099159459,19015.8275,3890.1499999999996,23196.3525,23196.3525,4107.68575,617.2592500000001,978.2545,5703.1995,35.749314267766195,29.617330360424976,25.74816974050704,143.504562,159.533116,243.907,7985152.959,8877044.192,13.571923,23.773,21.337,4.348,4.43,6.328,36.386078000000005,22.808,39.699373,24.885,-3.313294,-2.077,-5.812,-2.383,4.966366825635121,5.072251524498507,2.608003173460561,29.8299639891895,16.721011673151743,23.99266614785993,3.5,South America,87.5,83.17308,60,88.94231,87.01923,79.31035,36.6864851232441,38632.8026060315,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.375
Chile,2016,1.0706213829333833,37173.154500000004,22.413135290101813,0.0015022164971688593,24408.06375,4930.175,29639.63875,29639.63875,5547.027749999999,923.9375,1062.55075,7533.51575,44.44960083386061,38.180290838614496,32.728831727981444,145.989679,169.484441,250.369,8035916.642,9329172.077,13.781404,22.272,20.323,3.787,2.728,6.685,38.319784,22.61,42.810198,25.259,-4.4904139999999995,-2.649,-4.99,-1.993,4.983535927428733,5.132761129096898,2.6233201471878584,33.8544911076904,15.863488372093013,23.590334883720946,3.5,South America,82.69231,79.32692,60.47619,89.90385,85.09615,77.83251,46.897077063569796,40484.2411195297,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,0,EM,0.625
Chile,2017,-0.21870084128764336,43647.644,24.882926914548847,0.0015531377040782569,25817.41325,7191.6,33316.93825,33316.93825,8123.18825,983.22925,1224.288,10330.705750000001,57.48228696946494,50.6700816639519,45.19918090721785,147.69478,179.719811,276.981,8018526.548,9757203.831,15.037649,21.264,18.928,2.182,2.264,6.965,40.99989,22.813,45.711415,25.435,-4.711525,-2.622,-6.468,-2.335,4.995147847003518,5.191399032565529,2.7105569898136364,36.5514783039443,11.090891472868222,14.76677790697675,2.5,South America,82.21154,77.88461,61.90476,88.94231,81.73077,79.31035,16.249991393505365,38971.2974037984,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.375
Chile,2018,1.7756266350441874,48939.342749999996,26.073228887969112,0.0015361622828279319,25354.53975,8414.6,34081.51475,34081.51475,12347.18525,1086.69625,1423.9465,14857.828,77.70243792992243,70.25558132801666,64.5724526826787,153.53169,191.214438,298.204,8187743.241,10197339.234,15.903006999999999,22.222,18.574,2.318,2.123,7.377,45.693478000000006,23.896,48.494448,25.361,-2.8009690000000003,-1.465,-10.654,-3.573,5.033906995230884,5.253395510318673,2.766508210842203,36.6793840750524,16.569101562499988,16.331809375,2.75,South America,81.73077,81.73077,61.42857,88.94231,83.65385,82.26601,33.69530652804272,39848.699139811404,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,2.375
Chile,2019,NA,61535.72025,31.369442623374674,0.0014150276371815624,34938.152,8603.075,43862.127,43862.127,14725.5325,1372.0810000000001,1575.97975,17673.593249999998,89.03794966465185,81.09830752917323,74.18588868566357,155.24890100000002,198.495061,282.254,8125145.019,10388486.801,14.772111,22.729,18.869,2.253,2.976,7.223,46.054762000000004,23.202,51.309835,25.849,-5.255073,-2.647,-10.853,-3.845,5.0450296418835405,5.290764218205602,2.6927410111781698,NA,15.383007812499997,15.049324218750007,1.75,South America,NA,NA,NA,NA,NA,NA,39.67069657206662,40643.4925383282,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.625
China,2004,-1.2849614469976329,4040.02525,26.646233154606705,0.12081672103419114,349.41724999999997,3071.259,3720.4410000000003,3720.4410000000003,32.40425,31.72925,255.4505,319.58425,19.806206304199776,3.9746681258866676,2.0082505963071258,24.903984,16.135561,1.949492,19158.679,12413.115,1.499748,41.973,45.509,3.9,2.4,4.2,2.639647,16.359,2.8835889999999997,17.871,-243.942,-1.512,68.941,3.536,3.215027790672027,2.7810255940349125,0.4052970939945837,NA,15.456793893129769,18.886297709923657,NA,Asia,34.63415,55.66502,31.5534,44.33498,35.88517,8.173077,0.002153160036605715,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,2.25
China,2005,1.6143576582626293,4682.99925,26.41101997412707,0.12228200566726147,460.471,3654.96725,4408.47325,4408.47325,18.464,40.7515,215.31025,274.526,14.629095105904085,3.155508699517216,0.983919963993986,27.734287000000002,18.765754,2.290094,21210.718,14351.735,1.751425,40.273,46.054,1.8,1.6,4.2,3.164929,16.865,3.427928,18.267,-262.999,-1.401,132.378,5.78,3.322669445587064,2.9320336129681244,0.56042974229896,23.8026311786953,12.779846153846155,14.031134999999999,NA,Asia,33.17073,51.47059,30.09709,50,33.49282,7.692307,0.09323832995211914,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,4.25
China,2006,2.1092400778142397,5360.7505,25.997858145334497,0.1260732685364263,537.23225,4268.7135,5093.103,5093.103,19.291,33.342,215.01475,267.6475,12.188093016715305,2.3967939164340284,0.8784707586861636,31.262379,21.959752,2.754113,23783.077,16706.037,2.095211,39.881,48.299,1.5,2.8,4.1,3.77602,17.195,4.0271729999999994,18.339,-251.153,-1.144,231.843,8.418,3.4424154257444277,3.089211323317087,0.7396542642930396,24.5707604169383,12.78038461538462,16.52674884615384,NA,Asia,37.07317,57.07317,28.01932,48.03922,31.10048,5.7692310000000004,0.0755137540307529,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,5.25
China,2007,-0.25910158941228029,7036.08,28.1873975985773,0.1326580807206314,683.7249999999999,5321.20825,6775.1355,6775.1355,9.5715,34.95375,216.4195,260.9445,9.6467678062588,1.646038710398666,0.3538455037665332,35.71828,27.049941,3.555679,27032.885,20472.372,2.6910659999999997,40.421,50.354,4.8,6.5,4,4.925778,18.21,4.909835,18.151,15.943,5.9e-5,353.183,9.933,3.5756626025533067,3.297684824144086,0.9899373976424456,16.4101962987375,17.45256704980844,19.614428735632167,7.47,Asia,33.49514,59.2233,28.01932,50.97087,35.4067,4.807693,0.1297389868350329,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,4.25
China,2008,-2.302403241360766,8357.30925,27.74820863591232,0.14531016046105716,702.2945,5792.1865,8120.166,8120.166,5.586,20.399,211.1585,237.14325,7.455750910278307,0.8169647982963116,0.17562306574112746,39.165256,31.806756,4.5773969999999995,29491.465,23950.51,3.446784,42.425,51.613,5.9,1.2,4.2,7.15666,22.5,7.1645389999999995,22.525,-7.88,-2.5e-5,420.569,9.188,3.6677900272461987,3.4596787200514134,1.2374416223859304,25.4133273976555,32.58267175572519,33.70876145038169,5.58,Asia,36.40777,58.73787,29.32692,50.97087,39.90385,5.7692310000000004,0.14138882652150503,NA,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
China,2009,5.5321810184385836,10750.1465,32.113297561557765,0.14638612370267606,1083.77275,7837.72825,10511.713749999999,10511.713749999999,2.96775,10.83775,224.6275,238.43275,6.858408307866408,0.3971088531011352,0.08536596275331527,42.847303,34.765027,5.088993,32107.383,26050.976,3.813408,45.469,50.249,-7e-4,1.9,4.3,8.310115,23.904,8.918784,25.654,-608.669,-1.751,243.257,4.78,3.757642702572871,3.548611910193855,1.3385232775114286,24.5636488131585,31.598494208494223,33.634777606177614,5.58,Asia,36.84211,57.89474,30.80569,45.93301,42.65403,4.739336,0.0053821676723716134,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
