country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Uruguay,2016,8.220952751198565,790.8785,51.35284120318682,0.033410711897541884,142.6405,46.45175,339.931,339.931,375.01300000000003,2.96425,72.97025,450.94775,28.375860105273425,23.784195772073286,23.597670518721745,0.429122611,0.5059741224575104,0.2886357969071296,0.7456214545283998,0.1619560257646992,681.594,1589.195,52.687,195847.912,456636.236,15139.12,17.798,18.389,9.639,8.103,7.867,467.877,29.441,514.004,32.344,-46.127,-2.903,0.311,0.59,6.5244341726594595,7.370982877698394,9.625037401127791,30.9930285061284,15.863488372093013,23.590334883720946,NA,South America,88.46154,73.07692,90,69.23077,73.55769,86.69951,1.4119766677183827,13467.8882361867,NA,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,0,EM,0.625
Uruguay,2017,8.716824928094585,816.7585,49.079586423275266,0.034869338242207795,175.95425,47.43575,389.1735,389.1735,346.485,7.52125,73.57900000000001,427.5845,25.047287548715403,20.737179055350303,20.296595003599656,0.4768064825,0.5451482567218038,0.19310161954910857,0.7982689188875995,0.07913979122555956,699.257,1707.109,59.53,200176.226,488694.098,17041.722,15.164,15.869,6.218,6.552,7.925,507.366,29.721,553.539,32.426,-46.173,-2.705,0.42,0.705,6.55001834275774,7.4425565754716905,9.743419851615487,22.3270595840654,11.090891472868222,14.76677790697675,NA,South America,88.46154,68.26923,87.14286,73.55769,72.11539,86.69951,0.44073299503399893,15955.0487312397,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,EM,1.375
Uruguay,2018,6.296375416494623,933.1065,52.331281084242505,0.03200755978199974,166.16525000000001,52.90625,412.66274999999996,412.66274999999996,433.08725,7.34,80.0165,520.444,28.421981593899286,24.05218465954393,23.65133971772652,0.44324155625,0.5221135879889685,0.2183917875450125,0.7939753540148462,0.08030172490271478,710.585,1831.132,59.828,202677.748,522287.525,17064.595,16.549,16.503,7.607,7.96,8.367,571.291,31.199,608.377,33.224,-37.086,-2.025,-0.028,-0.046,6.566088574442093,7.512689633829166,9.744761128272776,21.971306976589,16.569101562499988,16.331809375,NA,South America,87.5,73.07692,87.61905,69.71154,73.55769,89.16256,1.8135746136954891,15552.2804000103,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,EM,2.375
Uruguay,2019,3.6122818490604756,1042.277,54.40499627546811,0.02803602392734689,165.8165,72.15575,429.14175,429.14175,509.20125,7.43125,96.5025,613.13525,31.0303524280576,26.146414760509153,25.77032431964638,0.410060371,0.5059765917561968,0.17854208311336245,0.8467389044004681,-0.01517343012812361,712.163,1975.921,56.686,202402.405,561572.148,16110.742,16.161,16.778,7.882,8.788,8.925,611.03,30.924,670.39,33.928,-59.36,-3.004,0.35,0.617,6.56830681779518,7.588789897751516,9.687241533459218,NA,15.383007812499997,15.049324218750007,NA,South America,NA,NA,NA,NA,NA,NA,1.685743339853324,14499.0032579047,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,EM,1.625
Australia,2004,3.6191280932556373,92.87049999999999,10.700579044638308,0.7353738163304793,55.8475,4.249,65.28025,65.28025,6.69,1.5705,19.32975,27.59025,3.0944268296375887,0.926469054329747,0.7503272166897896,0.7185856455,NA,NA,NA,NA,1277.911,891.611,656.742,63748.918,44478.243,32761.735,27.304,21.071,2.342,2.638,5.392,323.386,36.27,311.553,34.943,11.833,1.327,-41.51,-6.321,7.1529819924499005,6.793029938806628,10.397016497492586,63.2973375292167,15.456793893129769,18.886297709923657,5.25,Oceania,96.58537,96.55173,78.64078,96.05911,95.69378,94.23077,0,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,2.25
Australia,2005,3.3345210942149346,90.82525,9.745185062582387,0.7577016840570072,50.984,3.32575,59.598749999999995,59.598749999999995,10.65775,2.27575,18.29325,31.2265,3.249341838274316,1.3458236646861115,1.1090155149270038,0.673880008,NA,NA,NA,NA,1316.608,961.01,734.06,64820.679,47313.491,36140.061,27.93,21.813,2.659,2.693,5.042,349.845,36.404,333.388,34.691,16.457,1.712,-43.662,-5.948,7.182814011272342,6.867984814743416,10.49515725202526,65.0073311732674,12.779846153846155,14.031134999999999,5.5,Oceania,95.60976,94.60784,76.21359,94.11765,95.21531,94.23077,0,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,4.25
Australia,2006,2.3980760198271676,88.19275,8.758669869888767,0.7496259292371559,45.80475,2.903,56.41125,56.41125,3.9015,2.16125,25.71875,31.7815,3.0645176842673663,0.5845981023643306,0.37620048597986655,0.647039273,NA,NA,NA,NA,1352.248,1037.08,781.285,65555.444,50276.458,37875.798,27.163,21.237,3.554,3.337,4.792,377.594,36.409,359.172,34.633,18.422,1.776,-45.858,-5.87,7.209523671733988,6.944164350866301,10.542067611896647,65.2320459197295,12.78038461538462,16.52674884615384,6.25,Oceania,95.12195,93.65854,78.74397,95.09804,94.25837,94.71154,0.07097438748222593,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,5.25
Australia,2007,3.0322374325462316,89.89224999999999,8.19205936095892,0.8549998547350437,48.1665,3.6252500000000003,56.24675,56.24675,1.0305,2.5909999999999997,30.024250000000002,33.6455,2.976503268841176,0.3203818218813309,0.09116483983120573,0.6273886575000001,NA,NA,NA,NA,1412.12,1130.37,947.884,67192.228,53785.853,45102.697,28.27,21.333,2.356,2.999,4.375,405.376,35.862,388.671,34.384,16.705,1.478,-63.678,-6.718,7.25284740027779,7.030300291740013,10.716697324146253,65.6904100069493,17.45256704980844,19.614428735632167,6.75,Oceania,95.63107,96.11651,78.74397,95.63107,94.25837,94.23077,0.05804944150466765,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,4.25
Australia,2008,4.192998027951915,110.1785,9.213796940365615,0.8432507050845133,58.6275,9.83375,69.56775,69.56775,6.56525,3.45575,30.59,40.61075,3.2906006106256642,0.8119798013846035,0.531967906500376,0.6656653754999999,NA,NA,NA,NA,1449.78,1234.144,1055.52,67508.163,57467.198,49149.671,28.358,24.096,4.348,3.695,4.25,419.753,34.012,433.35,35.113,-13.598,-1.102,-50.009,-4.738,7.279167099765417,7.118132891336248,10.802625431758402,66.2825491818934,32.58267175572519,33.70876145038169,4.25,Oceania,96.11651,95.63107,80.28846,96.60194,95.19231,94.71154,0.18032813700339634,NA,NA,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,0.125
Australia,2009,0.9704164201970054,164.0795,13.033336906834586,0.818925656873313,77.00825,23.9885,103.3955,103.3955,13.85325,3.596,43.235,60.684,4.807072299368658,1.3822392446074507,1.0973827422587312,0.67175526325,NA,NA,NA,NA,1477.035,1262.39,998.934,67550.556,57734.006,45685.13,26.987,22.156,1.77,2.052,5.575,419.791,33.254,477.502,37.825,-57.711,-4.572,-46.572,-4.662,7.297791978933082,7.140762028640717,10.729528141001618,64.9510754356031,31.598494208494223,33.634777606177614,3.75,Oceania,96.17225,94.25837,76.77725,99.04306,94.78673,94.3128,0.15774210805987227,NA,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,0.125
Australia,2010,6.0414157427384145,224.7945,17.057733062205184,0.9377993958151455,88.99025,24.239,119.13875,119.13875,32.985,5.3302499999999995,67.34025,105.65575,7.760622255651027,2.8143303311067593,2.4228130045231717,0.53271922275,NA,NA,NA,NA,1511.898,1361.434,1251.838,68188.076,61402.003,56459.095,26.37,23.105,2.863,2.646,5.208,434.374,31.906,504.175,37.033,-69.802,-5.127,-45.727,-3.653,7.321121094146468,7.216293834993169,10.9412716726319,61.2969543313913,22.49457831325302,26.361271485943774,4.75,Oceania,95.2381,95.21531,78.19905,96.65072,95.26067,94.78673,0.05668837150059376,NA,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,0.125
Australia,2011,1.3973952408570405,290.7385,20.31566141053935,1.025248527081938,112.18225,27.391750000000002,145.85425,145.85425,43.945750000000004,5.38475,95.55375,144.88425,9.879870490753577,3.3639194822357803,2.9967254454437526,0.50371496925,NA,NA,NA,NA,1554.869,1466.459,1513.697,69037.181,65111.721,67209.128,26.88,23.793,3.33,2.99,5.083,466.635,31.821,533.086,36.352,-66.451,-4.531,-46.579,-3.077,7.349146576691588,7.2906059303042126,11.115564350620062,63.3659348115011,24.20257936507937,30.077896825396813,4.25,Oceania,96.20853,94.78673,74.88152,98.10426,95.77465,95.77465,0.03109463750424889,NA,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Australia,2012,5.025178277184411,356.73900000000003,23.760922092695257,1.0365487843255954,135.3545,25.85825,175.8365,175.8365,60.2555,4.949,115.69825,180.90249999999997,11.940207383157214,4.303728540595484,3.9770769667408103,0.4947208365,NA,NA,NA,NA,1613.957,1515.07,1569.309,70392.332,66079.4,68445.029,28.468,23.916,1.712,2.102,5.225,500.983,33.067,554.171,36.577,-53.188,-3.511,-67.42,-4.296,7.386444206591474,7.323216921496531,11.133786205727382,65.5260506109936,17.815490196078425,24.584285490196052,3,Oceania,95.7346,94.3128,82.46445,97.15639,95.77465,95.77465,0.02173031091211455,NA,NA,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Australia,2013,6.3111810316367745,404.52,26.168360121053453,0.9467242459953439,152.94825,44.34925,216.3245,216.3245,19.02925,3.8325,165.33325,188.1955,12.002746283811149,1.4580783539134545,1.2136488902296458,0.53821925225,NA,NA,NA,NA,1648.29,1567.937,1518.432,70748.81,67299.854,65174.968,27.116,23.762,2.475,2.745,5.658,528.098,33.681,572.2,36.494,-44.102,-2.813,-51.368,-3.383,7.4074936658621455,7.357516021531744,11.084830747815774,64.2151108750498,14.22903100775193,18.533330620155034,2.5,Oceania,93.83886,94.78673,83.41232,97.15639,95.77465,94.3662,0.05939249030192843,49744.6134325345,NA,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Australia,2014,4.405248822811132,473.90625,29.572551467627658,0.8898755197291147,170.04225,54.85025,251.04475,251.04475,40.0025,4.5672500000000005,178.29175,222.8615,13.803918289480205,2.7606257123036517,2.4777327684455672,0.537768032,NA,NA,NA,NA,1690.845,1614.48,1457.384,71523.745,68293.46,61648.195,26.444,23.291,2.488,1.622,6.058,547.533,33.914,594.653,36.832,-47.121,-2.919,-44.76,-3.071,7.4329836829587705,7.38676820238546,11.029199229980582,63.6685162166664,14.131210937500002,18.281921875000005,2.5,Oceania,95.19231,92.30769,85.2381,98.07692,96.15385,93.59606,0.044171321688425046,50814.0596297978,NA,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Australia,2015,6.15850255705118,531.00525,32.58419397987924,0.7407505533859686,179.49875,70.3995,281.6645,281.6645,39.33975,5.69925,204.30225000000002,249.34074999999999,15.197097237603408,2.7450870444739572,2.3977228192864932,0.5423524715,NA,NA,NA,NA,1729.84,1640.713,1234.821,72123.003,68406.99,51483.951,25.878,21.607,1.485,1.69,6.05,566.858,34.549,612.582,37.336,-45.724,-2.787,-57.031,-4.619,7.45578419766564,7.402886182436755,10.849025407016814,64.8908594986989,16.721011673151743,23.99266614785993,2,Oceania,94.23077,92.30769,75.71429,96.15385,94.71154,93.10345,0.059294394153579844,43058.855070596,NA,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.375
Australia,2016,5.985742318141365,586.31825,35.068616486492274,0.7487249441423948,185.81625,104.50450000000001,330.68925,330.68925,39.223,15.142249999999999,201.26375,255.629,15.012802894158824,3.1928098241657565,2.303522557759846,0.57376272075,NA,NA,NA,NA,1777.756,1702.74,1266.649,72889.669,69813.943,51933.814,24.636,20.84,1.277,1.385,5.7,593.624,34.863,634.816,37.282,-41.192,-2.419,-41.394,-3.268,7.483107173810667,7.439993997251444,10.857725379163556,64.2338295439127,15.863488372093013,23.590334883720946,1.5,Oceania,93.26923,92.30769,89.04762,97.59615,94.71154,94.08867,0.03936763215821811,50872.093722777296,NA,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,0,AM,0.625
Australia,2017,1.4505108292673465,650.7275,36.65827282426763,0.7743752957158688,205.1765,122.88875,371.87149999999997,371.87149999999997,47.998000000000005,25.89425,204.964,278.856,15.421370124828288,4.0864092456549015,2.6543984108339367,0.58177667425,NA,NA,NA,NA,1821.233,1808.244,1386.513,73515.814,72991.501,55967.926,24.239,22.005,1.995,2.095,5.583,633.324,35.024,664.362,36.741,-31.039,-1.716,-35.626,-2.569,7.507269023217394,7.500111487598626,10.932534055633349,64.1103056368251,11.090891472868222,14.76677790697675,1.5,Oceania,92.78846,92.30769,79.52381,98.07692,93.26923,94.58128,0.031232672580165977,63561.3151181818,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,AM,1.375
Australia,2018,3.303623962484253,685.36975,36.80529239066048,0.733399769166156,218.03975,118.581,388.2765,388.2765,56.481,30.40375,210.20825000000002,297.09325,15.640932159666432,4.574181609510071,2.973529318859044,0.57600390975,NA,NA,NA,NA,1871.626,1899.46,1421.063,74352.496,75458.233,56453.359,24.187,21.814,1.911,1.695,5.292,676.989,35.641,700.439,36.876,-23.45,-1.235,-29.644,-2.086,7.534562850752804,7.54932491423275,10.941170071793344,65.1876314296205,16.569101562499988,16.331809375,1.5,Oceania,92.78846,92.78846,82.85714,98.07692,92.78846,95.56651,0.04986097029257991,51048.086920300695,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,AM,2.375
Australia,2019,1.739650187495566,719.7795000000001,36.7146924337889,0.6939507032928516,227.6755,137.22325,404.83050000000003,404.83050000000003,62.67725,25.23825,227.03325,314.949,15.790178222269462,4.407702242267576,3.142365741697032,0.5903089352499999,NA,NA,NA,NA,1906.083,1994.588,1387.085,74683.425,78151.195,54348.227,22.746,22.682,1.61,1.842,5.158,689.277,34.557,766.937,38.451,-77.66,-3.894,8.267,0.596,7.552805629960666,7.598192791705811,10.903167270122125,NA,15.383007812499997,15.049324218750007,0.75,Oceania,NA,NA,NA,NA,NA,NA,0.029887507518075267,56363.575703477894,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,AM,1.625
Austria,2004,NA,164.3895,69.05,1.260225,20.351,41.311,62.46625,62.46625,68.52974999999999,24.12025,9.273,101.92325,42.05656741545216,38.23014838166603,28.27741512205588,0.2951377725,NA,NA,NA,NA,299.411,242.348,301.321,36650.121,29665.212,36883.877,24.061,26.137,1.963,2.512,5.5,118.424,48.865,130.152,53.704,-11.727,-4.839,6.255,2.076,5.701817211457586,5.490374709729997,10.515529796874164,27.8828792998736,15.456793893129769,18.886297709923657,2,Europe,97.07317,93.10345,84.95145,91.62562,96.17225,92.78846,0.026680001255230002,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,2.25
Austria,2005,NA,182.69650000000001,73.325,1.222375,28.42875,40.66575,69.9195,69.9195,72.68175,27.7265,12.368500000000001,112.7765,44.387090426055295,39.51913804978845,28.606415428515202,0.28580473675,NA,NA,NA,NA,306.13,254.075,316.267,37218.207,30889.546,38450.625,23.825,26.084,2.1,1.519,5.642,123.515,48.613,129.97,51.154,-6.455,-2.541,7.143,2.258,5.72400984833617,5.53762949902383,10.557130229678144,26.8957567653967,12.779846153846155,14.031134999999999,2.25,Europe,95.12195,92.64706,86.40777,95.09804,97.60766,90.38461,0.03232658148858375,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,4.25
Austria,2006,NA,186.2075,70.975,1.266175,28.55725,39.07525,68.48975,68.48975,81.87975,20.9025,14.93525,117.7175,43.95330515562459,38.376788487962244,30.572222803034826,0.249341154,NA,NA,NA,NA,316.704,267.824,336.298,38305.018,32393.092,40674.883,23.61,26.905,1.69,1.642,5.233,128.059,47.815,134.925,50.378,-6.866,-2.563,11.08,3.295,5.75796758371428,5.590330048360264,10.61336605562336,27.146680402616,12.78038461538462,16.52674884615384,3.5,Europe,94.63415,96.09756,86.47343,96.07843,98.56459,93.75,0.024366558892347363,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,5.25
Austria,2007,NA,197.8775,71.25,1.393075,30.5835,34.7415,66.33975,66.33975,82.2495,31.535,17.75325,131.5375,46.31960926550648,40.06806865320552,28.96333518793709,0.2092552975,NA,NA,NA,NA,328.509,283.978,389.231,39602.316,34234.06,46922.558,24.584,28.387,2.199,3.456,4.867,135.91,47.859,139.836,49.242,-3.926,-1.382,14.8,3.802,5.794564234809641,5.648896770371922,10.756253819610412,28.1433722197087,17.45256704980844,19.614428735632167,4,Europe,96.11651,96.60194,96.13527,96.11651,99.52153,94.71154,0.027701325738149183,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,4.25
Austria,2008,NA,195.30075,67,1.4949,30.3445,33.05375,64.54075,64.54075,73.9405,26.71,30.1095,130.76,44.51222418148024,34.262600336326685,25.17020581286892,0.2248524695,NA,NA,NA,NA,333.306,293.762,432.005,40053.435,35301.382,51914.013,24.467,28.957,3.228,1.492,4.1,142.033,48.35,146.502,49.871,-4.469,-1.521,19.397,4.49,5.8090609869518435,5.682769915687817,10.85734403271054,29.0302638886835,32.58267175572519,33.70876145038169,2.5,Europe,93.68932,94.66019,98.55769,94.17476,98.55769,94.23077,0.05065910858348632,NA,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Austria,2009,NA,217.02974999999998,75.15,1.412275,35.81025,40.43875,77.93299999999999,77.93299999999999,82.26125,25.27225,31.5625,139.0965,48.29001819166516,37.332317284859265,28.55857091277722,0.2164125945,NA,NA,NA,NA,320.759,288.044,401.323,38453.45,34531.522,48111.662,22.775,25.372,0.405,1.04,5.325,140.523,48.785,155.95,54.141,-15.427,-5.356,10.42,2.596,5.770690062338258,5.663113246244388,10.781279879929272,26.0059887127633,31.598494208494223,33.634777606177614,1,Europe,92.82297,93.77991,90.99526,91.86603,96.20853,94.78673,0.03773482822605175,NA,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Austria,2010,NA,241.02875,82.475,1.319,47.31775,43.72475,93.22874999999999,93.22874999999999,82.916,26.88,38.004000000000005,147.8,49.949813617576396,37.10615518237765,28.02191303054779,0.22948213374999998,NA,NA,NA,NA,326.652,295.897,392.595,39068.15,35389.805,46955.173,22.608,25.463,1.694,2.183,4.767,143.161,48.382,156.338,52.835,-13.177,-4.453,11.207,2.855,5.788895384029381,5.690011420794444,10.756948659610588,26.4445645662247,22.49457831325302,26.361271485943774,1,Europe,91.90476,97.12919,89.09953,92.3445,96.20853,95.26067,0.03475128554880279,NA,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,AM,0.125
Austria,2011,NA,251.44125,82.175,1.37755,47.165,45.51275,95.24625,95.24625,83.381,25.947,46.867000000000004,156.19475,50.36444511799928,35.2524272157715,26.88590876699696,0.24786571400000001,NA,NA,NA,NA,336.199,310.129,431.609,40078.374,36970.536,51452.276,24.14,25.771,3.542,3.308,4.583,149.838,48.315,157.831,50.892,-7.992,-2.577,7.038,1.631,5.817703246550104,5.736988339953776,10.848409977407183,26.660641463424,24.20257936507937,30.077896825396813,1,Europe,89.57346,93.36493,91.46919,90.52132,96.71362,94.83568,0.024170388401137357,NA,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,AM,0.125
Austria,2012,NA,261.52175,82.95,1.30175,46.0065,50.40275,99.35125,99.35125,83.30425,30.764499999999998,48.101749999999996,162.17025,50.89242844096871,35.79716807938416,26.142622225430166,0.243970586,NA,NA,NA,NA,338.486,318.653,409.661,40170.176,37816.442,48616.903,23.977,25.46,2.566,2.81,4.917,156.216,49.024,163.192,51.213,-6.975,-2.189,6.074,1.483,5.824482732560541,5.764102736434328,10.791726547774667,26.993281110221,17.815490196078425,24.584285490196052,0.75,Europe,89.09953,92.891,96.20853,91.46919,97.1831,95.30516,0.020065393237086466,NA,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,AM,0.125
Austria,2013,NA,265.74225,82.6,1.329525,30.615,51.91175,85.77175,85.77175,101.13025,35.0705,43.76975,179.97050000000002,55.56188447408231,42.04894878206909,31.22171282146275,0.2474655,NA,NA,NA,NA,338.573,323.91,430.197,39939.084,38209.45,50747.4,23.723,25.667,2.12,1.856,5.333,160.976,49.698,167.292,51.648,-6.317,-1.95,8.359,1.943,5.824739726413304,5.780465699427158,10.834615664064561,27.3637576864748,14.22903100775193,18.533330620155034,0.25,Europe,90.99526,92.891,96.20853,91.46919,97.65258,95.77465,0.014814727928107525,12473.847962013599,NA,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,AM,0.125
Austria,2014,NA,270.86175,82.2,1.30425,6.0565,57.057249999999996,66.33775,66.33775,119.826,42.0815,42.61625,204.5235,61.39155205225336,48.59956295438036,35.968014023881416,0.23787799,NA,NA,NA,NA,340.812,333.146,442.699,39889.316,38992.129,51814.424,23.532,26.006,1.466,0.699,5.608,165.226,49.596,174.318,52.325,-9.092,-2.729,10.952,2.474,5.831331005602864,5.808580832332835,10.855423845084465,27.9240583627399,14.131210937500002,18.281921875000005,0.05,Europe,90.38461,91.34615,95.2381,91.34615,96.63461,94.58128,0.03078750066317783,14145.0812352233,NA,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,AM,0.125
Austria,2015,NA,290.254,85.42500000000001,1.10095,5.5794999999999995,62.472,77.3205,77.3205,119.035,50.766,43.13225,212.9335,61.8509072847105,49.322187010738695,34.576159921456764,0.251549572,NA,NA,NA,NA,344.269,344.269,382.01,39894.379,39894.367,44267.796,23.806,25.531,0.808,0.975,5.742,172.069,49.981,175.671,51.027,-3.602,-1.046,6.591,1.725,5.841423328533066,5.841423328533066,10.698012739079127,28.7077989931565,16.721011673151743,23.99266614785993,0.05,Europe,90.86539,90.38461,90.47619,91.34615,96.15385,94.08867,0.024209956822527773,12697.611667636,NA,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,0,AM,0.375
Austria,2016,NA,296.14975,83.975,1.1047250000000002,3.284,59.504,84.681,84.681,109.20524999999999,49.446,52.818,211.4685,59.185138539042825,44.40281276238455,30.564021830394623,0.26557588975,NA,NA,NA,NA,351.439,357.3,395.387,40211.304,40881.88,45239.793,24.188,26.915,0.972,1.544,6.042,173.27,48.494,178.892,50.068,-5.622,-1.574,10.78,2.727,5.862036154227555,5.878575765029364,10.719732354622773,26.4255771633301,15.863488372093013,23.590334883720946,0,Europe,91.34615,91.82692,77.14286,91.34615,95.67308,93.59606,0.02067592584823465,12940.1015805846,NA,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,0,AM,0.625
Austria,2017,NA,292.49925,80.025,1.14755,1.746,54.65925,92.24575,92.24575,95.02974999999999,40.60725,64.61675,200.2535,54.079304124268155,36.62934517251064,25.66318566768207,0.323800512,NA,NA,NA,NA,360.142,370.296,418.169,40857.246,42009.147,47440.196,24.766,26.317,2.228,2.275,5.508,178.601,48.232,181.19,48.931,-2.589,-0.699,6.489,1.552,5.886498398121841,5.914302685808835,10.767225165197642,27.0240733573006,11.090891472868222,14.76677790697675,0,Europe,90.86539,91.82692,86.66666,90.86539,96.15385,93.59606,0.04060042185995627,9894.23864926207,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,0,AM,1.375
Austria,2018,NA,288.18775,75.85000000000001,1.175125,3.4295,50.132999999999996,97.63275,97.63275,85.8,34.20025,70.55449999999999,190.555,49.40344090927947,31.111360289542457,22.24457626415564,0.335688347,NA,NA,NA,NA,368.857,385.712,455.715,41516.451,43413.566,51292.696,25.11,27.44,2.12,1.707,4.883,188.41,48.847,187.648,48.65,0.763,0.198,10.615,2.329,5.91040903505453,5.955090976993623,10.845303642854486,27.5228686351806,16.569101562499988,16.331809375,0,Europe,91.34615,90.86539,80.95238,91.34615,97.59615,93.10345,0.02607577069591222,11653.2519210656,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,2.375
Austria,2019,NA,281.625,71.5,1.11845,8.04725,39.916,94.26025,94.26025,82.68425,31.386499999999998,73.294,187.3645,47.00175349256083,28.615480905996243,20.741948107657922,0.3477944105,NA,NA,NA,NA,374.761,398.633,446.309,42303.766,44998.544,50380.282,25.343,27.967,1.49,1.801,4.5,195.111,48.945,192.182,48.21,2.929,0.735,11.71,2.624,5.926288489453854,5.9880411941159855,10.827355147350245,NA,15.383007812499997,15.049324218750007,0,Europe,NA,NA,NA,NA,NA,NA,0.010954272994352865,9906.35143781143,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,1.625
Belgium,2004,NA,297.6885,102.47500000000001,1.260225,54.994,96.76650000000001,154.61700000000002,154.61700000000002,85.42125,44.2415,13.40925,143.07175,48.201519439390886,43.68396671383331,28.77880533656762,0.48774795875,NA,NA,NA,NA,354.704,296.82,369.047,34117.895,28550.21,35497.552,22.667,25.765,1.857,2.01,8.383,145.68,49.08,146.388,49.319,-0.709,-0.239,11.434,3.098,5.871283638851597,5.693125894467673,10.477219015339333,36.8776014940468,15.456793893129769,18.886297709923657,2,Europe,90.2439,93.59606,71.84466,88.17734,88.99522,90.86539,0.026680001255230002,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
