country,yearQ,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt
Chile,2008Q1,6715.316,7.242448175253174,0.0022774374274066823,3279.766,1281.3,5417.366,5417.366,572.272,223.359,502.319,1297.95
Chile,2008Q2,6693.485,7.1292037539732735,0.001922559310954743,3108.872,1278.9,5233.972,5233.972,731.075,238.466,489.972,1459.513
Chile,2008Q3,7173.263,7.6188510463125265,0.0018100530345539123,3306.242,1434.9,5625.242,5625.242,821.849,212.928,513.245,1548.021
Chile,2008Q4,7901.75,8.419183863329842,0.0015895471380203779,3680.214,1486.7,6040.214,6040.214,945.836,232.487,683.213,1861.536
Chile,2009Q1,7926.254,8.537153127740444,0.0017179178835251675,3935.858,1373.3,6225.358,6225.358,858.108,228.673,614.116,1700.896
Chile,2009Q2,7459.737,8.06500480338782,0.001890109059292721,3788.535,1412.2,6123.835,6123.835,503.459,262.106,570.337,1335.902
Chile,2009Q3,8323.9,8.878412624853377,0.0018312670536744372,4339.671,1692.2,6959.271,6959.271,528.094,251.148,585.387,1364.629
Chile,2009Q4,8406.345,8.69444796642819,0.001974606559642991,4021.159,2131.9,7092.159,7092.159,516.282,226.65,571.253,1314.186
Chile,2010Q1,9099.695,9.159248894273006,0.0019000931045621238,4726.482,2081.5,7758.182,7758.182,536.163,229.589,575.761,1341.513
Chile,2010Q2,9962.417,9.693836370551496,0.0018413154357472977,5392.834,2209.6,8569.934,8569.934,524.854,283.264,584.365,1392.483
Chile,2010Q3,11275.678,10.523712048829626,0.002060878346351215,6007.763,2282.4,9272.163,9272.163,1170.692,301.495,531.327,2003.515
Chile,2010Q4,12136.414,10.883835688707485,0.0021350641586779682,6998.892,2171.8,10168.792,10168.792,1166.053,289.173,512.397,1967.622
Chile,2011Q1,12752.39,11.017836564655148,0.002074344507135745,7625.931,2131.3,10768.631,10768.631,1116.448,346.665,520.646,1983.759
Chile,2011Q2,13344.108,11.22543471792925,0.0021225564069365143,7830.58,2485.4,11350.38,11350.38,1127.693,364.376,501.659,1993.728
Chile,2011Q3,15345.186,12.753922257304339,0.0019412198625616338,9389.045,2118.6,12557.145,12557.145,1890.846,367.631,529.564,2788.041
Chile,2011Q4,16218.292,13.293018405884494,0.001917692632224907,9758.741,2523.9,13357.041,13357.041,1990.803,330.841,539.607,2861.251
Chile,2012Q1,16061.198,12.975473208325026,0.002041816399869324,9760.983,2852.7,13708.783,13708.783,1615.217,251.797,485.401,2352.415
Chile,2012Q2,16943.915,13.473305275681083,0.0019618229258627114,10506.891,2884.9,14501.391,14501.391,1601.985,347.069,493.47,2442.524
Chile,2012Q3,16989.936,13.298976497050644,0.0021254888624383608,10589.186,3021.7,14729.186,14729.186,1522.479,293.715,444.557,2260.75
Chile,2012Q4,17997.757,13.850038579473214,0.002089427496865859,10722.232,3111.6,14974.632,14974.632,2266.514,311.37,445.242,3023.125
Chile,2013Q1,17403.789,13.256406801432629,0.0021162229652516187,9869.383,3121.7,14143.783,14143.783,2527.431,307.242,425.333,3260.006
Chile,2013Q2,18545.093,13.926398590332623,0.00198467828365022,10789.731,2792.6,14745.031,14745.031,2843.716,404.921,551.424,3800.062
Chile,2013Q3,19491.403,14.375662175988316,0.0019881901505059943,11669.206,2920.3,15774.606,15774.606,2757.588,393.207,566.002,3716.797
Chile,2013Q4,20062.698,14.551239207203073,0.0019092714220253551,11713.926,3469.6,16390.826,16390.826,2635.032,424.471,612.369,3671.872
Chile,2014Q1,20420.351,14.509243437103098,0.0018164314387953428,12063.374,3579.5,16875.874,16875.874,2468.922,430.269,645.287,3544.477
Chile,2014Q2,22020.787,15.358685157174554,0.0018162005085361423,13139.646,4123.1,18527.946,18527.946,2459.266,378.498,655.077,3492.841
Chile,2014Q3,22858.896,15.687266391871416,0.0016620682777648507,13768.042,4075.4,19127.942,19127.942,2548.81,418.347,763.797,3730.954
Chile,2014Q4,26525.295,17.85019681162489,0.0016464157529059238,16738.421,4831.6,21854.421,21854.421,3361.284,487.701,821.889,4670.874
Chile,2015Q1,25872.975,17.05516776301361,0.0015952270805749198,17172.648,3642.6,21099.548,21099.548,3119.98,726.825,926.622,4773.427
Chile,2015Q2,28272.188,18.28617330715463,0.001575845441079139,18427.533,3825.2,22541.233,22541.233,4228.654,517.506,984.795,5730.955
Chile,2015Q3,30050.56,19.12826671846034,0.0014190838394732362,19842.36,3823.4,23958.46,23958.46,4444.334,627.537,1020.229,6092.1
Chile,2015Q4,31402.485,19.681495495788656,0.0014137472785364887,20620.769,4269.4,25186.169,25186.169,4637.775,597.169,981.372,6216.316
Chile,2016Q1,33502.942,20.639135939042056,0.0014812620352540364,21185.02,4600,26083.12,26083.12,5616.239,855.616,947.967,7419.822
Chile,2016Q2,36196.976,22.0391133055513,0.0015117386506220804,23356.065,5088.1,28744.365,28744.365,5545.922,862.759,1043.93,7452.611
Chile,2016Q3,39112.187,23.4511542140396,0.0015172664926867755,26405.607,4725.2,31433.707,31433.707,5628.713,932.624,1117.143,7678.48
Chile,2016Q4,39880.513,23.5231377017743,0.0014985988101125448,26685.563,5307.4,32297.363,32297.363,5397.237,1044.751,1141.163,7583.15
Chile,2017Q1,40616.056,23.726275196010942,0.0015090695077415266,27328.955,5230.3,32865.055,32865.055,5633.876,938.967,1178.158,7751.001
Chile,2017Q2,44823.195,25.793224371614347,0.0015078180365193528,27157.542,6936.8,34402.442,34402.442,8331.474,884.386,1204.893,10420.753
Chile,2017Q3,44107.745,24.95404679040946,0.0015702284682421292,25163.195,7548.1,33019.295,33019.295,9002.497,827.238,1258.715,11088.45
Chile,2017Q4,45043.58,25.05816130016064,0.001625434803810019,23619.961,9051.2,32980.961,32980.961,9524.906,1282.326,1255.386,12062.619
Chile,2018Q1,45406.833,24.761550252924078,0.0016521825331262598,22690.956,8509.8,31509.156,31509.156,11526.197,1053.294,1318.186,13897.677
Chile,2018Q2,47643.045,25.496431121118967,0.001543328960567945,24196.675,8727.6,33234.775,33234.775,11911.717,1086.528,1410.025,14408.27
Chile,2018Q3,49854.679,26.40178087950435,0.0015117157974300832,26531.697,8116.6,34962.197,34962.197,12362.496,1081.382,1448.604,14892.482
Chile,2018Q4,52852.814,27.633153298329056,0.0014374218401874397,27998.831,8304.4,36619.931,36619.931,13588.331,1125.581,1518.971,16232.883
Chile,2019Q1,54922.494,28.44748474095088,0.0014682347413704502,30781.481,7685.1,38783.181,38783.181,13465.693,1174.5,1499.12,16139.313
Chile,2019Q2,60803.987,31.17705349093189,0.0014708910658076662,35332.69,8099.6,43752.69,43752.69,14049.063,1467.75,1534.484,17051.297
Chile,2019Q3,65568.558,33.174532926000275,0.0013780178591114541,39144.551,8219.7,47686.351,47686.351,14889.251,1371.422,1621.534,17882.207
Chile,2019Q4,64847.842,32.678699335615654,0.0013429668824366792,34493.886,10407.9,45226.286,45226.286,16498.123,1474.652,1648.781,19621.556
China,2004Q1,3821.356,26.88422498191939,0.12081672103419114,301.432,2778.73,3380.862,3380.862,20.996,38.449,381.048,440.494
China,2004Q2,3967.135,26.749893968296355,0.12081672103419114,357.945,3030.549,3689.193,3689.193,39.76,22.553,215.629,277.942
China,2004Q3,4112.915,26.55758653509639,0.12081672103419114,371.791,3159.974,3832.465,3832.465,33.282,32.195,214.973,280.45
China,2004Q4,4258.695,26.39322713311468,0.12081672103419114,366.501,3315.783,3979.244,3979.244,35.579,33.72,210.152,279.451
China,2005Q1,4428.417,26.39908219964483,0.12081672103419114,431.555,3421.43,4149.946,4149.946,24.212,41.718,212.542,278.471
China,2005Q2,4598.138,26.450220085917493,0.12081672103419114,460.812,3567.929,4321.711,4321.711,22.236,39.551,214.64,276.427
China,2005Q3,4767.86,26.483108746125733,0.12357884330202669,469.956,3729.054,4491.979,4491.979,11.716,44.738,219.426,275.881
China,2005Q4,4937.582,26.31166886482022,0.12391573729863692,479.561,3901.456,4670.257,4670.257,15.692,36.999,214.633,267.325
China,2006Q1,5106.849,26.33148332049462,0.12473493825620557,505.603,4047.014,4841.807,4841.807,23.738,28.988,212.317,265.042
China,2006Q2,5276.117,26.142064800757893,0.1250625312656328,536.951,4183.063,5007.563,5007.563,20.636,32.305,215.613,268.554
China,2006Q3,5445.384,25.949961327991534,0.1264382349222405,548.459,4342.655,5177.364,5177.364,16.834,35.888,215.298,268.02
China,2006Q4,5614.652,25.567923132093945,0.12805736970162632,557.916,4502.122,5345.678,5345.678,15.956,36.187,216.831,268.974
China,2007Q1,6183.223,26.939929565713328,0.12929919834497025,660.663,4973.903,5918.496,5918.496,10.644,38.871,215.212,264.727
China,2007Q2,6751.794,27.943021315481037,0.13130252100840337,740.872,5464.768,6488.219,6488.219,9.998,36.512,217.065,263.575
China,2007Q3,7320.366,28.702297558936753,0.13313806417254692,713.257,5464.608,7060.395,7060.395,9.405,34.346,216.22,259.971
China,2007Q4,7888.937,29.164341954178084,0.13689253935660506,620.108,5381.554,7633.432,7633.432,8.239,30.086,217.181,255.505
China,2008Q1,8076.286,28.60820823884387,0.14247043738424275,649.875,5550.24,7831.884,7831.884,6.881,25.127,212.394,244.402
China,2008Q2,8263.635,27.895369515198652,0.1457938474996355,678.298,5716.963,8023.241,8023.241,5.854,21.377,213.163,240.394
China,2008Q3,8450.984,27.330464130436187,0.14667057788207685,726.95,5865.082,8215.422,8215.422,5.079,18.549,211.934,235.562
China,2008Q4,8638.332,27.158792659170565,0.14630577907827358,754.055,6036.461,8410.117,8410.117,4.53,16.543,207.143,228.215
China,2009Q1,9483.058,29.28224508808242,0.1462843768285547,919.419,6717.736,9256.756,9256.756,4.367,15.947,205.989,226.302
China,2009Q2,10327.784,31.39104953403316,0.14637002341920374,1004.553,7480.62,10092.553,10092.553,2.684,9.803,222.744,235.231
China,2009Q3,11172.509,33.21287525911075,0.1464343242055938,1132.423,8232.493,10932.586,10932.586,2.592,9.465,227.866,239.923
China,2009Q4,12017.235,34.56702036500472,0.14645577035735208,1278.696,8920.064,11764.96,11764.96,2.228,8.136,241.911,252.275
China,2010Q1,12477.49,34.464415238324634,0.1464986815118664,1391.623,9260.832,12215.045,12215.045,2.048,7.479,252.918,262.445
China,2010Q2,12937.744,34.270226800388,0.14725371815638344,1439.923,9674.801,12676.843,12676.843,1.939,7.081,251.88,260.901
China,2010Q3,13397.999,34.036328283179834,0.14923145799134457,1480.607,10102.32,13138.117,13138.117,1.828,6.677,251.376,259.882
China,2010Q4,13858.254,33.92428594579166,0.15098897780462026,1542.293,10515.222,13599.625,13599.625,1.759,6.423,250.447,258.629
China,2011Q1,14480.977,33.748284150702965,0.1525320317266626,1660.277,11019.439,14220.196,14220.196,1.799,6.57,252.412,260.781
China,2011Q2,15103.701,33.66580234368016,0.1545117428924598,1745.441,11558.844,14844.765,14844.765,1.7,6.208,251.028,258.936
China,2011Q3,15726.425,33.51504406749031,0.15735641227380015,1821.919,12105.147,15467.037,15467.037,1.773,6.475,251.14,259.388
China,2011Q4,16349.149,33.77160694909186,0.15870496746548166,1917.933,12641.513,16099.416,16099.416,1.612,5.885,242.236,249.733
China,2012Q1,16896.67,33.7374842211235,0.15888147442008263,2025.582,13087.647,16648.139,16648.139,1.4,5.112,242.019,248.531
China,2012Q2,17444.191,33.987542194144204,0.15810276679841898,2108.626,13548.944,17192.48,17192.48,1.475,5.385,244.851,251.711
China,2012Q3,17991.712,34.2843009040552,0.15770383220312253,2144.001,14064.683,17740.054,17740.054,1.383,5.051,245.225,251.658
China,2012Q4,18539.233,34.393062554367496,0.1589825119236884,2224.154,14508.945,18264.469,18264.469,2.198,8.028,264.538,274.764
China,2013Q1,19425.872,35.276678413530526,0.1593879502709595,2404.52,15217.909,19153.799,19153.799,1.888,6.894,263.291,272.073
China,2013Q2,20312.511,36.08739959269451,0.16186468112657817,2527.764,15969.804,20028.838,20028.838,2.073,7.571,274.029,283.673
China,2013Q3,21199.149,36.74010187122077,0.16265452179570594,2653.468,16688.684,20873.422,20873.422,25.091,91.628,209.007,325.727
China,2013Q4,22085.788,37.035284135260746,0.16388069485414616,2767.825,17305.449,21604.544,21604.544,3.085,11.267,466.891,481.244
China,2014Q1,23023.177,38.10059021287547,0.1625487646293888,2957.587,18036.049,22524.906,22524.906,8.487,30.993,458.791,498.271
China,2014Q2,23960.566,38.818604105602255,0.16252234682268812,3091.03,18827.709,23450.009,23450.009,14.038,51.264,445.254,510.557
China,2014Q3,24897.955,39.48882200085519,0.16252234682268812,3192.663,19626.832,24350.765,24350.765,15.677,57.251,474.262,547.19
China,2014Q4,25835.344,39.95889554990503,0.16342539630658606,3327.214,20409.818,25268.302,25268.302,14.823,54.132,498.087,567.042
China,2015Q1,26545.417,40.59297848078367,0.16281341582546402,3450.879,20872.724,25854.873,25854.873,34.194,124.871,531.479,690.544
China,2015Q2,27255.491,40.92408692356711,0.16355904481517827,3434.579,21604.468,26570.317,26570.317,27.494,100.404,557.275,685.174
China,2015Q3,27965.564,41.301104008747714,0.15720798616569723,3331.345,22436.51,27299.125,27299.125,19.081,69.679,577.679,666.439
China,2015Q4,28675.637,41.43317154888131,0.15403573629081946,3081.03,23340.448,27952.748,27952.748,21.898,79.969,621.022,722.889
China,2016Q1,29743.141,42.482293653052864,0.15463120457708365,3148.076,24324.633,29003.978,29003.978,80.513,89.645,569.004,739.163
China,2016Q2,30810.646,43.2133660444596,0.1504890895410083,2798.508,25733.133,30059.051,30059.051,50.03,187.345,514.22,751.595
China,2016Q3,31878.15,43.824684490014256,0.14992503748125938,2678.469,26865.315,31071.194,31071.194,0.235,179.467,627.254,806.956
China,2016Q4,32945.655,44.164230834452106,0.14388489208633093,2668.567,27888.287,32084.264,32084.264,4.919,164.092,692.38,861.391
China,2017Q1,34257.164,44.730747831795846,0.14511681903932666,2876.545,29008.202,33412.157,33412.157,5.97,150.611,688.426,845.007
China,2017Q2,35568.674,45.2300472993972,0.14744913005013272,2831.659,30258.646,34617.716,34617.716,7.622,192.273,751.064,950.958
China,2017Q3,36880.183,45.633991958409915,0.15042117930204574,2744.43,31579.218,35851.058,35851.058,103.453,161.998,763.674,1029.125
China,2017Q4,38191.693,46.07054935277306,0.15356265356265358,2748.294,32817.588,37093.292,37093.292,199.725,106.348,792.327,1098.401
China,2018Q1,39875.695,46.79125538016719,0.1593625498007968,2907.417,34237.757,38672.584,38672.584,233.292,136.857,832.962,1203.111
China,2018Q2,41559.697,47.53939730448737,0.1509433962264151,2976.505,35625.04,40128.955,40128.955,284.791,111.801,1034.15,1430.742
China,2018Q3,43243.699,48.26839553347921,0.14532771399505887,2857.919,37280.737,41666.066,41666.066,414.942,116.692,1045.999,1577.633
China,2018Q4,44927.702,49.059797812626975,0.14592149423610098,3075.134,38735.816,43335.969,43335.969,398.199,118.234,1075.3,1591.733
China,2019Q1,47090.714,50.347804071428,0.14878738282993603,3260.582,40718.159,45503.761,45503.761,390.072,111.648,1085.233,1586.953
China,2019Q2,49253.727,51.63298528870036,0.145623998835008,3482.1,42599.489,47606.608,47606.608,424.886,124.539,1097.694,1647.119
China,2019Q3,51416.739,52.91670534640822,0.14027212792818067,3627.254,44521.797,49674.071,49674.071,483.762,104.98,1153.926,1742.668
China,2019Q4,53579.752,54.07371539008846,0.1431229426077,3886.728,46274.983,51686.731,51686.731,626.921,131.004,1135.095,1893.021
Colombia,2004Q1,115043.051,41.20792579617949,3.7339068614272486e-4,33650.423,23677.5,60059.623,60059.623,26807.521,3653.068,24522.84,54983.428
Colombia,2004Q2,115204.811,40.13112122088264,3.7042799250253745e-4,34224.232,22731,59148.032,59148.032,26300.713,4203.191,25552.874,56056.779
Colombia,2004Q3,118052.323,39.91679447904621,3.8533121144279566e-4,35826.221,25417.3,62969.321,62969.321,27196.899,3524.464,24361.639,55083.002
Colombia,2004Q4,117881.679,38.40744907534113,4.14576510094938e-4,35372.51,27740.3,64103.91,64103.91,26199.16,3510.675,24067.934,53777.77
Colombia,2005Q1,125441.39,39.686595165780815,4.207904127112368e-4,42176.949,26299.3,72225.349,72225.349,26515.536,3573.79,23126.715,53216.041
Colombia,2005Q2,124826.826,38.49293861880753,4.28851407275893e-4,43361.323,29859.5,77225.723,77225.723,23811.554,3750.673,20038.876,47601.103
Colombia,2005Q3,126650.109,38.03649247679971,4.3675560466629684e-4,44288.003,32808.1,79872.003,79872.003,23443.704,3479.362,19855.04,46778.106
Colombia,2005Q4,133377.159,39.46571871569461,4.377862027300348e-4,49018.871,34250.9,85882.971,85882.971,23858.333,3656.696,19979.159,47494.188
Colombia,2006Q1,137078.048,39.58406912005915,4.366850365505376e-4,54076.228,34451,91198.528,91198.528,24003.413,2789.353,19086.754,45879.52
Colombia,2006Q2,142966.886,40.24911980405681,3.797776022361305e-4,57125.133,31693.7,91446.733,91446.733,25630.951,3868.683,22020.519,51520.153
Colombia,2006Q3,139594.384,37.9398547573491,4.1717596899548193e-4,57775.597,27037,87175.497,87175.497,27212.568,4289.007,20917.312,52418.887
Colombia,2006Q4,141271.199,37.02046341354758,4.493493421525631e-4,61101.099,25561.4,89123.799,89123.799,26330.835,4244.263,21572.303,52147.4
Colombia,2007Q1,140253.547,35.56900008622569,4.640242035024547e-4,64987.261,24321,90839.961,90839.961,24428.925,4358.151,20626.51,49413.586
Colombia,2007Q2,143400.08,35.4020949930998,5.107017552819329e-4,71391.87,24669.1,97580.97,97580.97,22278.633,4492.961,19047.516,45819.11
Colombia,2007Q3,146956.403,35.327671936939424,4.967265718912367e-4,75612.836,23124.7,100206.136,100206.136,22498.987,4983.336,19267.944,46750.267
Colombia,2007Q4,145594.872,33.977324004798064,5.030661884184103e-4,73316.927,24018.1,98687.327,98687.327,22601.152,4595.667,19710.726,46907.545
Colombia,2008Q1,144192.304,32.775969068017176,5.489679402722881e-4,75131.796,24078.7,100392.296,100392.296,21386.985,3901.742,18511.281,43800.008
Colombia,2008Q2,143982.501,31.839038742205116,5.456102923925557e-4,77049.856,23012.5,100246.156,100246.156,20997.935,4090.118,18648.292,43736.345
Colombia,2008Q3,145852.05,31.297379940775073,4.598504566315035e-4,71515.667,22804.1,94507.967,94507.967,24885.186,4088.364,22370.533,51344.083
Colombia,2008Q4,147889.929,31.03319434943364,4.5494042555127405e-4,68345.374,24898,94140.474,94140.474,25777.722,3342.355,24629.379,53749.455
Colombia,2009Q1,171024.217,35.443229850993724,3.904404558782763e-4,76110.22,29059,105598.62,105598.62,30963.753,4649.872,29811.972,65425.597
Colombia,2009Q2,166539.019,34.02866708349679,4.569339730408956e-4,77858.329,30795.9,109072.729,109072.729,28287.81,3952.515,25225.964,57466.29
Colombia,2009Q3,162683.497,32.939216627184194,5.202913631633715e-4,80107.598,30434.8,110966.898,110966.898,25481.562,3500.853,22734.185,51716.599
Colombia,2009Q4,175774.791,35.04463768058153,4.891817456939777e-4,76946.021,34779.7,115324.921,115324.921,31617.72,2949.336,25882.814,60449.87
Colombia,2010Q1,176715.193,34.56978172243262,5.185135254253108e-4,80961.841,36660.2,120381.441,120381.441,29138.463,2644.917,24550.372,56333.752
Colombia,2010Q2,185067.852,35.469239703317555,5.217953935902653e-4,86917.578,37879.9,126369.378,126369.378,30537.049,2924.905,25236.52,58698.474
Colombia,2010Q3,185935.319,35.000445940324184,5.555895082477262e-4,88427.699,39161.2,129140.199,129140.199,29759.126,3026.54,24009.453,56795.12
Colombia,2010Q4,191064.66,35.11837135310692,5.025428669065471e-4,87198.135,38237.1,126771.635,126771.635,33425.418,3231.358,27636.249,64293.025
Colombia,2011Q1,196684.895,35.12430978198754,5.320648906340617e-4,91237.882,42105.4,134680.782,134680.782,32651.897,3308.588,26043.628,62004.113
Colombia,2011Q2,190694.811,33.01257195188031,5.617472586733777e-4,92140.255,38836.6,132086.955,132086.955,31318.968,2819.521,24469.367,58607.856
Colombia,2011Q3,203994.048,34.144634867710785,5.221659443371104e-4,96752.696,40379.7,138237.896,138237.896,36665.447,2930.439,26160.266,65756.152
Colombia,2011Q4,209099.484,33.779006885054166,5.147475163432337e-4,97484.588,42132,140786.188,140786.188,36835.311,3490.089,27987.896,68313.296
Colombia,2012Q1,210663.067,33.18939816930033,5.603308193157239e-4,101357.77,44109.8,146648.87,146648.87,34298.693,4021.48,25694.024,64014.197
Colombia,2012Q2,211425.329,32.641873085568896,5.538325210456359e-4,102110.734,44211.2,147373.134,147373.134,34388.593,4014.642,25648.96,64052.195
Colombia,2012Q3,213943.14,32.55432844178531,5.565604563795742e-4,103466.497,45168.7,149470.497,149470.497,34675.981,4302.375,25494.287,64472.643
Colombia,2012Q4,214250.527,32.14522961464829,5.64480621380268e-4,100520.37,47882,149315.07,149315.07,34873.512,3850.198,26211.747,64935.457
Colombia,2013Q1,221501.438,32.90922135653456,5.457919441109049e-4,110588.772,42530.5,153380.172,153380.172,37223.762,3891.576,27005.928,68121.266
