country,yearQ,year,quarter,total_debt_,debt_to_GDP_,fx_,nonbank_domestic_debt_,bank_domestic_debt_,official_domestic_debt_,domestic_debt_,nonbank_foreign_debt_,bank_foreign_debt_,official_foreign_debt_,foreign_debt_,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,lending_GDP,account_GPD,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,continent,GDP_per_cap_cur_USD,control_corruption_rank,effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank
Lithuania,2019Q4,2019,4,16.714750000000002,35.36689243817615,1.1184510677069477,0.9392499999999999,1.377,4.3965,4.3965,5.168,1.383,5.767,12.318249999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.383007812499997,15.049324218750007,Units,NA,Europe,19455.45412663407,NA,NA,NA,NA,NA,NA
Malaysia,2004Q4,2004,4,203.28875,41.279071843715826,0.2631578947368421,100.79525,34.2755,135.26225,135.26225,44.43325,6.8927499999999995,16.70075,68.0265,548,6783,397548,4371,1420,2183,3550,-3353,11099,EM,8.82217476094608,12.893070960503241,8.382747094863314,-0.008434201656152213,0.027918641270991175,45.1155958872412,15.456793893129769,18.886297709923657,Units,2.7,Asia,4952.212975043699,65.85366,82.26601,57.28156,66.00985,65.55024,41.34615
Malaysia,2005Q4,2005,4,228.9535,41.79458073316827,0.26404358556371826,123.6115,33.81025,158.0995,158.0995,47.6615,8.05975,15.1325,70.85374999999999,548,4976,430328,2709,3039,3211,3550,-2833,13764,EM,8.512381634419015,12.972302987590455,7.904334842085095,-0.006583350374597981,0.03198490453793385,46.6553154661675,12.779846153846155,14.031134999999999,Units,3,Asia,5587.025649623394,59.5122,83.82353,64.56311,68.62745,63.15789,44.71154
Malaysia,2006Q4,2006,4,245.75575,40.53923686233859,0.2744946705952026,147.78025,35.189499999999995,184.24125,184.24125,41.32375,7.01225,13.17875,61.51475,548,5584,468110,4189,3621,3146,3325,-2602,15362,EM,8.627660644442209,13.05645859001661,8.340217320947035,-0.005558522569481532,0.032817072910213414,46.4173325606876,12.78038461538462,16.52674884615384,Units,3.5,Asia,6209.124508256311,62.43903,85.85366,54.10628,66.66666,64.11483,31.25
Malaysia,2007Q4,2007,4,269.459,40.76811976533145,0.2934795796694352,168.45625,36.08325,206.60225,206.60225,45.5985,7.9905,9.268,62.85725,548,6299,510964,5246,2027,2288,3225,-2571,14663,EM,8.74814616962193,13.14405441660627,8.56522116042682,-0.005031665635935213,0.028696737930656562,45.9397041631411,17.45256704980844,19.614428735632167,Units,3.5,Asia,7243.455987447029,61.65049,85.43689,49.27536,66.99029,63.15789,32.69231
Malaysia,2008Q4,2008,4,299.045,38.516749534621894,0.29944337020782835,177.51925,42.7515,222.813,222.813,59.424,9.23725,7.57075,76.232,548,4832,546073,2933,5429,4473,3325,-3405,16295,EM,8.48301573961465,13.210507945423743,7.983781068977451,-0.006235430061548548,0.02984033270277051,48.1235564378917,32.58267175572519,33.70876145038169,Units,3.25,Asia,8474.586828762278,56.79612,82.52427,48.55769,61.16505,60.09615,29.80769
Malaysia,2009Q4,2009,4,355.60675,46.930039452958496,0.28447797064699853,202.52875,93.56775,298.794,298.794,44.2365,4.94775,7.6282499999999995,56.81275,548,-1514,541907,-3204,0.597,1019,3675,-5880,14829,EM,NA,13.202849678983231,NA,-0.010850570300808072,0.027364473978007297,46.0295004610716,31.598494208494223,33.634777606177614,Units,2,Asia,7292.494447279078,56.9378,78.94736,42.65403,61.72249,63.50711,31.27962
Malaysia,2010Q4,2010,4,411.68975,51.14740581090845,0.31517685299097653,212.74824999999998,106.339,321.6715,321.6715,75.84225,7.11575,7.0600000000000005,90.01825,548,7528,589491,5623,1720,2119,3300,-4319,9941,EM,8.926384681265215,13.287014731667446,8.634620608292202,-0.007326659779368981,0.016863701057352867,45.5888158632623,22.49457831325302,26.361271485943774,Units,2.75,Asia,9040.566251171724,60.95238,82.77512,51.18483,70.33493,64.92891,32.22749
Malaysia,2011Q4,2011,4,463.79725,52.0656701538461,0.32242373550338504,229.94375,111.08425,343.11199999999997,343.11199999999997,104.5805,8.8955,7.209,120.685,548,5293,633662,3578,3174,2964,3050,-3568,10741,EM,8.574140471857987,13.359270968230362,8.182559264068665,-0.005630762141330867,0.01695067717489766,51.1484799292413,24.20257936507937,30.077896825396813,Units,3,Asia,10399.372753345,57.8199,81.04266,49.2891,71.09005,64.78873,31.4554
Malaysia,2012Q4,2012,4,510.6105,52.970646862677626,0.32315406359094095,259.219,112.25150000000001,373.6415,373.6415,119.46725,6.9822500000000005,10.51975,136.96925,548,5474,681166,3872,1664,1248,3025,-3103,5094,EM,8.607764889600624,13.431561314604888,8.261526448396468,-0.004555424081648232,0.007478353294204349,52.0407672476817,17.815490196078425,24.584285490196052,Units,3,Asia,10817.44287428555,63.98104,76.77725,44.07583,70.14218,64.78873,36.15023
Malaysia,2013Q4,2013,4,558.43175,55.3755693268121,0.31252953813875,279.85275,120.91050000000001,402.71825,402.71825,130.7815,7.40275,17.52925,155.7135,548,4694,725649,2255,2105,3223,3100,-3478,3435,EM,8.454040376410969,13.49482170582273,7.720905251936779,-0.00479295086191809,0.004733693562590178,52.0142925300721,14.22903100775193,18.533330620155034,Units,3,Asia,10970.123284901401,67.29858,79.14692,47.39336,73.45972,63.84977,37.0892
Malaysia,2014Q4,2014,4,608.1295,55.6614376021887,0.3023054799106446,287.33475,150.22975,439.56725,439.56725,137.557,8.7075,22.29775,168.5625,548,6007,783473,4299,3143,2663,2875,-2628,4327,EM,8.700680734850161,13.571491879431395,8.366137716496281,-0.003354295553260929,0.005522845075707778,52.8581131505907,14.131210937500002,18.281921875000005,Units,3.25,Asia,11319.079757275564,66.82692,82.69231,57.61905,75.96154,73.55769,35.46798
Malaysia,2015Q4,2015,4,658.82075,57.0642830532453,0.24779361139319736,301.7835,164.296,468.34525,468.34525,153.5265,8.216,28.733,190.47525000000002,548,5007,831268,3399,2104,2683,3150,-2546,2987,EM,8.518592212329946,13.630707524853092,8.131236549696116,-0.0030627908207701967,0.0035933056487197873,46.3551342148625,16.721011673151743,23.99266614785993,Units,3.25,Asia,9955.242126536108,63.46154,76.92308,56.66667,74.03846,68.75,33.99015
Malaysia,2016Q4,2016,4,692.012,56.83954318493929,0.24192868300164205,297.92,172.9305,473.565,473.565,168.69400000000002,14.36575,35.38775,218.44725,548,4450,877249,2972,2076,1742,3450,-2603,2393,EM,8.400659375160286,13.684546153518907,7.99699040583765,-0.0029672305126594617,0.002727845799767227,46.8939982393455,15.863488372093013,23.590334883720946,Units,3,Asia,9817.740860962142,60.09615,75.96154,49.52381,75.48077,69.23077,33.99015
Malaysia,2017Q4,2017,4,740.07775,55.712589927818286,0.2353814452122742,330.542,214.3635,549.65925,549.65925,144.01075,3.44375,42.964,190.41825,548,5742,945089,4457,3799,3510,3425,-2413,2792,EM,8.655562860681009,13.759034381935411,8.402231172946555,-0.0025531986934563835,0.002954219126452641,47.7170284581736,11.090891472868222,14.76677790697675,Units,3,Asia,10254.234024258763,58.17308,75.48077,51.42857,74.51923,64.42308,34.48276
Malaysia,2018Q4,2018,4,782.4475,55.1288753336349,0.2474250129255208,351.0155,239.57125,594.418,594.418,148.25125,11.77825,28.00025,188.02975,548,4741,1014.018,3578,0.969,0.165,3325,-3308,2114,EM,8.464003362902119,6.921675935472863,8.182559264068665,-3.262269506063995,2.084775615423,51.1681516750156,16.569101562499988,16.331809375,Units,3.25,Asia,11373.233002567642,63.94231,81.25,54.28571,74.03846,74.51923,41.37931
Malaysia,2019Q4,2019,4,838.8125,56.4122257627206,0.24241278737091254,359.305,280.50675,642.111,642.111,151.11675,19.2305,26.354,196.70125,548,4330,1076.373,3693,0.663,0.991,3275,-3175,3292,EM,8.373322820996535,6.981352334926112,8.214194414852564,-2.949720961042315,3.0584193397641894,NA,15.383007812499997,15.049324218750007,Units,3,Asia,11414.837661866755,NA,NA,NA,NA,NA,NA
Mexico,2004Q4,2004,4,1711.16975,20.35122290657433,0.08842349531570995,868.66275,136.66325,1005.32575,1005.32575,474.74525,62.76675,168.33225,705.84425,273,3921,1446.697,2495,4694,5191,3919,-1410,-0.715,EM,8.27410200229233,7.277038305948456,7.822044008185619,-0.9746339420072069,-4.942292684646474e-4,NA,15.456793893129769,18.886297709923657,Units,8.75,North America,7484.486541930294,46.34146,62.06897,38.34951,65.51724,40.66986,58.65385
Mexico,2005Q4,2005,4,1809.9645,19.49327058397182,0.09143061047174036,909.396,172.1065,1081.5025,1081.5025,521.4635,55.3965,151.60225,728.462,273,2308,1526.184,0.87,3990,3333,3478,-1499,-0.877,EM,7.744136627627991,7.3305257812466555,-0.13926206733350766,-0.9821882551514103,-5.746358237276763e-4,NA,12.779846153846155,14.031134999999999,Units,8.27,North America,8277.671251496035,49.26829,57.35294,33.49514,58.33333,42.58373,57.69231
Mexico,2006Q4,2006,4,2019.6295,19.725736975740812,0.09043572562103387,1109.44525,235.9325,1345.37775,1345.37775,485.3795,59.658249999999995,129.21425,674.25225,273,4495,1643.052,2984,3634,4053,3528,-1282,-0.364,EM,8.410720946905721,7.404310766958225,8.001019961323651,-0.7802552810257983,-2.2153894094648253e-4,NA,12.78038461538462,16.52674884615384,Units,7.02,North America,9068.294387012347,47.31707,58.04878,26.57005,62.7451,41.62679,51.92308
Mexico,2007Q4,2007,4,2237.209,20.06876885779582,0.09145974914033905,1338.5875,285.84025,1624.4279999999999,1624.4279999999999,484.7865,59.60425,68.39025,612.7810000000001,273,2291,1725.853,0.783,3969,3759,3610,-1527,-0.94,EM,7.736743682453495,7.4534766999978315,-0.2446225829913339,-0.8847798740680695,-5.446582066954717e-4,NA,17.45256704980844,19.614428735632167,Units,7.57,North America,9642.680605049109,49.02913,58.73787,23.6715,63.59223,37.79904,52.40385
Mexico,2008Q4,2008,4,2478.17275,20.48806479321422,0.08931380908862954,1452.6245,293.3915,1746.0162500000001,1746.0162500000001,582.95975,63.2755,85.92150000000001,732.1564999999999,273,1144,1779.54,-0.358,5130,6528,3887,-0.713,-1514,EM,7.042286171939743,7.484110182921836,NA,-4.0066534048124793e-4,-0.8507816626768716,24.6660120294125,32.58267175572519,33.70876145038169,Units,8.25,North America,10016.571304388359,50,60.67961,19.23077,62.62136,29.80769,51.92308
Mexico,2009Q4,2009,4,2936.2875,24.141166875871598,0.0740370269534743,1686.632,431.1705,2117.8025,2117.8025,613.7985,67.94375,136.7425,818.485,273,-5286,1698.329,-6674,5296,3574,5328,-4125,-0.866,EM,NA,7.437400105464361,NA,-2.428858012787864,-5.099129791695249e-4,27.4903433371839,31.598494208494223,33.634777606177614,Units,4.5,North America,8002.972106498067,47.84689,60.28708,22.27488,57.89474,35.54502,55.45024
Mexico,2010Q4,2010,4,3262.524,25.269432783894963,0.08003967467390154,1712.939,501.2735,2214.21225,2214.21225,759.8172500000001,97.76675,190.72725,1048.31175,273,5118,1806.054,3617,4155,4402,5273,-3975,-0.461,EM,8.540519016719735,7.498899633862151,8.193400231952097,-2.200930869176669,-2.5525261149445146e-4,28.2840104220086,22.49457831325302,26.361271485943774,Units,4.5,North America,9271.39823324639,42.85714,60.28708,23.22275,58.37321,35.54502,54.9763
Mexico,2011Q4,2011,4,3588.2535000000003,25.403247874904782,0.07850216193322782,1641.634,459.00149999999996,2100.6352500000003,2100.6352500000003,1114.6075,126.55375000000001,246.457,1487.61825,273,3663,1911.319,2227,3404,3819,5172,-3336,-1008,EM,8.206037762778815,7.555548858619079,7.708410667257367,-1.745391533281467,-0.5273844920706591,27.8520309847628,24.20257936507937,30.077896825396813,Units,4.5,North America,10203.420854311318,41.70616,63.50711,26.06635,58.29384,34.2723,53.05164
Mexico,2012Q4,2012,4,4113.42975,26.580209504101177,0.07639012638369472,1654.17975,436.892,2091.0715,2091.0715,1576.366,148.554,297.43825,2022.35825,273,3642,2018.932,2247,4111,3568,4891,-3726,-1553,EM,8.200288260287554,7.6103239377060286,7.717351272185329,-1.8455302110224614,-0.7692185769505857,27.0774579907313,17.815490196078425,24.584285490196052,Units,4.5,North America,10241.72791537447,42.65403,63.50711,24.64455,67.77251,37.0892,53.99061
Mexico,2013Q4,2013,4,4585.62925,28.498921368500394,0.0775174740074682,1746.33475,434.176,2180.5102500000003,2180.5102500000003,1916.3205,135.38125,353.41700000000003,2405.119,273,1354,2082.17,0.029,3804,3974,4901,-3707,-2473,EM,7.21081845347222,7.641165898098995,-3.540459448995663,-1.7803541497572244,-1.187703213474404,31.2724165722652,14.22903100775193,18.533330620155034,Units,3.5,North America,10725.183316603581,37.44076,63.03318,23.22275,67.29858,35.68075,53.05164
Mexico,2014Q4,2014,4,5257.22425,30.919656400346003,0.07385855115909525,1904.43775,550.447,2454.88425,2454.88425,2128.986,255.46375,417.88975,2802.34,273,2804,2180.178,1499,4019,4081,4824,-4537,-1934,EM,7.938802248154481,7.6871618038259895,7.312553498102598,-2.081022742179767,-0.8870835317116309,30.5145999517275,14.131210937500002,18.281921875000005,Units,3,North America,10922.376048864655,24.51923,61.53846,17.61905,66.82692,37.98077,48.76847
Mexico,2015Q4,2015,4,5866.36125,32.301515268841825,0.06178503418607503,1912.38125,711.70125,2624.08275,2624.08275,2504.868,196.12875,541.28175,3242.2785,273,3288,2275.306,2014,2719,2131,4349,-4000,-2649,EM,8.098034756176071,7.729869827834503,7.607878073278507,-1.7580052968699595,-1.1642390078521307,34.7222831247457,16.721011673151743,23.99266614785993,Units,3.25,North America,9605.952351031388,24.03846,61.53846,21.42857,64.90385,38.46154,44.33498
Mexico,2016Q4,2016,4,6481.61175,33.309830614164916,0.052465570649553386,2308.849,552.19325,2861.04225,2861.04225,2796.904,174.65725,649.00825,3620.5695,273,2911,2365.776,1680,2820,3360,3883,-2767,-2255,EM,7.976251943745623,7.7688613655002,7.426549072397305,-1.1695950926884033,-0.9531756176408925,35.7061875408665,15.863488372093013,23.590334883720946,Units,5.75,North America,8739.756042809295,25.96154,58.65385,23.80952,64.42308,31.73077,43.84237
Mexico,2017Q4,2017,4,6873.9965,32.20923804455103,0.05368400460261227,2608.2395,573.0020000000001,3181.241,3181.241,2857.55725,191.72725,643.471,3692.7555,273,2118,2461.382,0.936,6042,6773,3421,-1064,-1770,EM,7.658227526161352,7.808478259800146,-0.06613980250454495,-0.43227747663710875,-0.719108208315491,35.7564754229319,11.090891472868222,14.76677790697675,Units,7.25,North America,9278.418168337626,16.34615,52.40385,20.47619,61.53846,31.73077,42.85714
Mexico,2018Q4,2018,4,7405.393,32.29533597351623,0.052036631176579334,2870.625,684.21725,3554.8422499999997,3554.8422499999997,2895.2995,281.49725,673.75425,3850.55075,273,2136,2575.206,0.992,4898,4831,3330,-2201,-1884,EM,7.666690200080086,7.853684809898008,-0.008032171697264267,-0.8546889064408827,-0.7315919580802468,37.7039369151597,16.569101562499988,16.331809375,Units,8.25,North America,9673.443673606193,18.75,47.59615,25.71428,60.57692,27.40385,45.81281
Mexico,2019Q4,2019,4,7909.2522500000005,32.877483040055786,0.051996177328351836,3338.8245,667.347,4006.1715,4006.1715,2873.868,350.70775,678.505,3903.08075,273,-0.146,2616.289,-1229,3635,2829,3268,-2321,-0.194,EM,NA,7.869512180481402,NA,-0.887134410609837,-7.415082966751762e-5,NA,15.383007812499997,15.049324218750007,Units,7.25,North America,9863.0726988757,NA,NA,NA,NA,NA,NA
Peru,2004Q4,2004,4,96.15575,44.30662042710616,0.29528105891564643,16.60125,6.287,22.892,22.892,16.1555,0.75875,56.34975,73.264,293,4959,169388,3596,3662,3481,9436,-1033,0.098,EM,8.508959386489133,12.039947220438288,8.18757739559151,-0.006098424917939878,5.785533804047512e-7,23.8910720755644,15.456793893129769,18.886297709923657,Units,3,South America,2417.035500615662,45.85366,37.43842,17.96116,62.06897,38.27751,45.67308
Peru,2005Q4,2005,4,96.726,40.971867958133764,0.3011739795541731,16.50025,6.287,22.79125,22.79125,22.80675,1.1885,49.9395,73.93475,293,6285,185641,4945,1618,1494,9579,-0.436,1565,EM,8.745921121024347,12.131569980110696,8.506132244056813,-2.3486191089252913e-6,0.008430249783183671,24.1145254045852,12.779846153846155,14.031134999999999,Units,3.25,South America,2729.498682383446,46.82927,33.82353,18.93204,54.90196,30.62201,50
Peru,2006Q4,2006,4,94.21725,34.974242892725776,0.30634006534987046,18.9675,6.3185,25.298000000000002,25.298000000000002,24.259,1.613,43.0475,68.9195,293,7529,205659,6227,2001,1138,8542,2029,3331,EM,8.926517509850122,12.233974736377117,8.736649954872451,0.009865845890527523,0.016196713977992695,31.68923109116,12.78038461538462,16.52674884615384,Units,4.5,South America,3154.331236894126,50.73171,28.78049,21.73913,56.86274,28.22967,50.96154
Peru,2007Q4,2007,4,93.59625,30.620474591395894,0.32191200743649306,22.66075,6.64375,29.3155,29.3155,23.2975,1.951,39.032,64.28049999999999,293,8518,229173,7259,1779,3928,8419,3348,1489,EM,9.049936850483158,12.342232455836513,8.889997357284841,0.014609050804414133,0.006497274984400431,33.9488588578176,17.45256704980844,19.614428735632167,Units,5,South America,3606.070434774747,50,35.43689,20.77295,60.19418,26.79426,51.44231
Peru,2008Q4,2008,4,92.02850000000001,26.817350797509526,0.3390157683939268,27.7565,5.97275,33.72925,33.72925,21.4825,2.866,33.951,58.2995,293,9143,254992,7911,5788,6650,8377,2680,-4341,EM,9.120743838164426,12.448987451099415,8.976009475021396,0.010510133651251804,-0.017024063500031373,32.2435507816627,32.58267175572519,33.70876145038169,Units,6.5,South America,4220.616969395075,53.39806,44.66019,17.30769,63.1068,25.96154,52.40385
Peru,2009Q4,2009,4,92.9615,25.880671454101066,0.33536320510816453,25.24025,10.04825,35.2885,35.2885,21.555999999999997,2.47525,33.6415,57.67275,293,1049,259632,-0.078,2935,0.245,8387,-1389,-0.521,EM,6.955592608396297,12.467020522779318,NA,-0.005349879829913108,-2.0066863868860542e-6,29.2861572734673,31.598494208494223,33.634777606177614,Units,1.25,South America,4196.31279301889,47.36842,41.62679,13.74408,63.63636,32.70142,51.18483
Peru,2010Q4,2010,4,91.39125,22.96233698325355,0.3551630318786333,24.112499999999997,8.78225,32.89475,32.89475,25.3795,2.26875,30.84825,58.4965,293,8451,284854,7236,1530,2076,7880,0.122,-2392,EM,9.042040056544483,12.559732047288444,8.886823846515187,4.282895799251546e-7,-0.008397284222794836,30.3574183642229,22.49457831325302,26.361271485943774,Units,3,South America,5082.354756663512,51.90476,48.32536,16.58768,65.07177,34.12322,52.60664
Peru,2011Q4,2011,4,94.086,20.779471923537447,0.36301770310825215,21.78425,8.769,30.553,30.553,32.35825,2.96225,28.2125,63.533,293,6452,309567,5253,3370,4738,7727,2012,-1974,EM,8.772145439245099,12.642929825869395,8.566554620953962,0.006499400775922498,-0.006376648673792749,33.9291180984121,24.20257936507937,30.077896825396813,Units,4.25,South America,5869.323079614741,52.1327,48.34123,21.80095,66.82465,31.92488,53.52113
Peru,2012Q4,2012,4,94.82900000000001,19.230289724262775,0.38163931698378684,20.8155,7.55575,28.68075,28.68075,36.61475,3.06275,26.47075,66.148,293,5951,334280,4762,3655,2649,6798,2051,-3154,EM,8.691314551644853,12.719734244115372,8.468423027046809,0.006135574967093454,-0.009435204020581548,33.958686422874,17.815490196078425,24.584285490196052,Units,4.25,South America,6528.972217853123,43.60189,49.2891,19.43128,68.24644,34.74178,54.46009
Peru,2013Q4,2013,4,95.00274999999999,17.847538041487027,0.36576694035515434,21.5845,9.14475,32.3215,32.3215,37.60725,3.72675,21.347,62.6815,293,5837,360000,4659,2806,2860,5945,0.735,-5132,EM,8.671972245203792,12.793859310432293,8.446556111816797,2.0416666666666665e-6,-0.014255555555555556,31.0539648391253,14.22903100775193,18.533330620155034,Units,4,South America,6756.752769265565,41.23223,49.76303,20.37915,66.35071,34.74178,52.11267
Peru,2014Q4,2014,4,100.12075,17.738586803595794,0.3487180633168073,25.2725,13.01975,40.166250000000005,40.166250000000005,33.201499999999996,4.84,21.913,59.9545,293,2394,375440,1267,3246,3224,5938,-0.228,-4486,EM,7.780720886117918,12.8358539504683,7.144407180321139,-6.072874493927125e-7,-0.01194864692094609,32.1835246425376,14.131210937500002,18.281921875000005,Units,3.5,South America,6672.880255485401,34.13462,44.23077,27.14286,68.75,34.13462,54.6798
Peru,2015Q4,2015,4,118.749,19.947621525169414,0.31037200755311367,29.72175,17.9775,50.16225,50.16225,36.79725,5.812749999999999,25.97625,68.58675,293,3274,391767,2155,3548,4398,6490,-2124,-4977,EM,8.09376775793108,12.878422554299066,7.675546002537848,-0.005421589873572812,-0.01270397966138036,28.8238265815629,16.721011673151743,23.99266614785993,Units,3.75,South America,6229.101696125956,34.61538,44.23077,32.38095,69.23077,37.5,54.6798
Peru,2016Q4,2016,4,139.75425,21.904514524801545,0.29921046708087945,33.77075,20.05025,56.691,56.691,46.42525,8.31425,28.3235,83.06275,293,4050,411855,2937,3593,3235,6742,-2254,-2605,EM,8.306472160100585,12.928426624638059,7.98514393119862,-0.005472799893166284,-0.0063250415801677775,31.0528341935608,15.863488372093013,23.590334883720946,Units,4.25,South America,6204.997260039267,43.26923,45.67308,38.09524,69.71154,34.13462,55.17241
Peru,2017Q4,2017,4,153.1515,22.460986574331628,0.3075288968759417,37.72275,24.02775,64.40475,64.40475,57.655499999999996,8.39275,22.699,88.747,293,2475,429997,1389,2804,1365,6876,-2935,-1296,EM,7.813995675002791,12.97153351090122,7.236339342754344,-0.006825629016016391,-0.003013974516101275,29.5745575766713,11.090891472868222,14.76677790697675,Units,NA,South America,6710.50802896038,38.94231,48.55769,36.19048,67.30769,33.17308,55.17241
Peru,2018Q4,2018,4,161.56025,22.24998548704495,0.30375449076055766,43.3875,27.59325,73.559,73.559,63.12425,7.45975,17.4175,88.00125,293,3969,457956,2882,1317,2192,6700,-2001,-1697,EM,8.286269452783065,13.03452838861232,7.966239776559467,-0.004369415402353065,-0.0037055961708111697,29.8650429520806,16.569101562499988,16.331809375,Units,NA,South America,6941.235847630116,34.61538,44.23077,37.14286,71.15385,32.69231,55.17241
